Gene	cell_type
PRDX4	Neuroblast
RPS19	Neuroblast
C1orf122	Oligodendrocytes
C2orf88	Oligodendrocytes
C4orf3	Oligodendrocytes
KIAA0825	Oligodendrocytes
C15orf61	Oligodendrocytes
C1orf35	Oligodendrocytes
C7orf50	Oligodendrocytes
C16orf87	Oligodendrocytes
AAK1	Oligodendrocytes
ABCA8	Oligodendrocytes
ABHD11	Oligodendrocytes
ABHD16A	Oligodendrocytes
ACO2	Oligodendrocytes
ACSL3	Oligodendrocytes
ACTB	Oligodendrocytes
ACTR10	Oligodendrocytes
ACTR1B	Oligodendrocytes
ACTR6	Oligodendrocytes
ADARB2	Oligodendrocytes
ADIPOR2	Oligodendrocytes
AGAP3	Oligodendrocytes
AGO2	Oligodendrocytes
AGPAT4	Oligodendrocytes
AHCYL1	Oligodendrocytes
AHDC1	Oligodendrocytes
AK2	Oligodendrocytes
TAF9	Oligodendrocytes
AKR1B1	Oligodendrocytes
ALDH5A1	Oligodendrocytes
ALDH7A1	Oligodendrocytes
ALG5	Oligodendrocytes
ANKRD11	Oligodendrocytes
ANKRD46	Oligodendrocytes
ANKS1B	Oligodendrocytes
AP1AR	Oligodendrocytes
AP1S2	Oligodendrocytes
AP2A1	Oligodendrocytes
AP2S1	Oligodendrocytes
APBB1	Oligodendrocytes
APBB1IP	Oligodendrocytes
APLP1	Oligodendrocytes
APP	Oligodendrocytes
ARL17A	Oligodendrocytes
ARL17B	Oligodendrocytes
ARF4	Oligodendrocytes
ARHGAP26	Oligodendrocytes
ARHGAP39	Oligodendrocytes
ARID5B	Oligodendrocytes
ARL3	Oligodendrocytes
ARL6IP1	Oligodendrocytes
ARL6IP5	Oligodendrocytes
ARMCX5	Oligodendrocytes
ARPC1A	Oligodendrocytes
ARPC4	Oligodendrocytes
ARSG	Oligodendrocytes
ATAD1	Oligodendrocytes
ATG16L2	Oligodendrocytes
ATL1	Oligodendrocytes
ATOX1	Oligodendrocytes
ATP11A	Oligodendrocytes
ATP13A1	Oligodendrocytes
ATP6V0B	Oligodendrocytes
ATP6V1G1	Oligodendrocytes
ATP8A1	Oligodendrocytes
ATRN	Oligodendrocytes
AZIN1	Oligodendrocytes
B2M	Oligodendrocytes
B9D1	Oligodendrocytes
BAX	Oligodendrocytes
C18orf32	Oligodendrocytes
BCAP29	Oligodendrocytes
BCL2L1	Oligodendrocytes
BCL6	Oligodendrocytes
BFSP2	Oligodendrocytes
BLOC1S4	Oligodendrocytes
BMT2	Oligodendrocytes
BNIP3	Oligodendrocytes
BRSK1	Oligodendrocytes
BTBD2	Oligodendrocytes
C1GALT1C1	Oligodendrocytes
KIAA1522	Oligodendrocytes
C2orf42	Oligodendrocytes
CACFD1	Oligodendrocytes
CADM2	Oligodendrocytes
CADM4	Oligodendrocytes
CADPS2	Oligodendrocytes
CAMSAP1	Oligodendrocytes
CANT1	Oligodendrocytes
CAPN10	Oligodendrocytes
CASD1	Oligodendrocytes
CASTOR2	Oligodendrocytes
CBX5	Oligodendrocytes
CCDC106	Oligodendrocytes
CCDC181	Oligodendrocytes
CCDC62	Oligodendrocytes
CCNT2	Oligodendrocytes
CCT3	Oligodendrocytes
CCT4	Oligodendrocytes
CCT5	Oligodendrocytes
CD2BP2	Oligodendrocytes
CD47	Oligodendrocytes
CDC7	Oligodendrocytes
CDH19	Oligodendrocytes
CDK17	Oligodendrocytes
CDON	Oligodendrocytes
CEP126	Oligodendrocytes
CETN3	Oligodendrocytes
CFAP20	Oligodendrocytes
CHD4	Oligodendrocytes
CHMP1A	Oligodendrocytes
CHMP2B	Oligodendrocytes
CHMP5	Oligodendrocytes
CLIC4	Oligodendrocytes
CLMN	Oligodendrocytes
CLNS1A	Oligodendrocytes
CLTB	Oligodendrocytes
CMAS	Oligodendrocytes
CMTM5	Oligodendrocytes
CNP	Oligodendrocytes
COMMD1	Oligodendrocytes
COMMD4	Oligodendrocytes
COMMD8	Oligodendrocytes
COPG1	Oligodendrocytes
COQ2	Oligodendrocytes
COX6C	Oligodendrocytes
CPSF1	Oligodendrocytes
CPSF2	Oligodendrocytes
CREB5	Oligodendrocytes
CREBRF	Oligodendrocytes
CRYAB	Oligodendrocytes
TPTEP2-CSNK1E	Oligodendrocytes
CSNK1E	Oligodendrocytes
CYP51A1	Oligodendrocytes
C19orf53	Oligodendrocytes
DAAM2	Oligodendrocytes
DAB2IP	Oligodendrocytes
DAND5	Oligodendrocytes
DAP3	Oligodendrocytes
DCAF7	Oligodendrocytes
DCUN1D5	Oligodendrocytes
DDA1	Oligodendrocytes
DDR1	Oligodendrocytes
DDRGK1	Oligodendrocytes
DDX24	Oligodendrocytes
DDX3Y	Oligodendrocytes
DDX6	Oligodendrocytes
DGKI	Oligodendrocytes
DIAPH2	Oligodendrocytes
DLC1	Oligodendrocytes
DMD	Oligodendrocytes
DNAJA2	Oligodendrocytes
DNAJB1	Oligodendrocytes
DNAJC14	Oligodendrocytes
DNAJC3	Oligodendrocytes
DNAJC30	Oligodendrocytes
DNAJC8	Oligodendrocytes
DPYD	Oligodendrocytes
DRG2	Oligodendrocytes
DUS1L	Oligodendrocytes
DUSP10	Oligodendrocytes
DUSP15	Oligodendrocytes
DUSP16	Oligodendrocytes
DUSP8	Oligodendrocytes
DYNC1I1	Oligodendrocytes
DZIP3	Oligodendrocytes
EDC4	Oligodendrocytes
EED	Oligodendrocytes
EHMT2	Oligodendrocytes
EI24	Oligodendrocytes
EIF1	Oligodendrocytes
ELK1	Oligodendrocytes
ELMO1	Oligodendrocytes
ELOC	Oligodendrocytes
EMC10	Oligodendrocytes
EMC3	Oligodendrocytes
EMC9	Oligodendrocytes
EMD	Oligodendrocytes
EML4	Oligodendrocytes
ENAH	Oligodendrocytes
ENDOV	Oligodendrocytes
EPDR1	Oligodendrocytes
EPHA4	Oligodendrocytes
EPN1	Oligodendrocytes
EPRS1	Oligodendrocytes
EPS15L1	Oligodendrocytes
ERGIC1	Oligodendrocytes
EXOC2	Oligodendrocytes
EXT1	Oligodendrocytes
FABP5	Oligodendrocytes
FAM104B	Oligodendrocytes
FAM126B	Oligodendrocytes
FAM13C	Oligodendrocytes
FAM20B	Oligodendrocytes
FAM222A	Oligodendrocytes
FAM8A1	Oligodendrocytes
FAM98B	Oligodendrocytes
FASTK	Oligodendrocytes
FBXL2	Oligodendrocytes
FBXO45	Oligodendrocytes
FBXW12	Oligodendrocytes
FBXW7	Oligodendrocytes
FDX1	Oligodendrocytes
FER	Oligodendrocytes
FEZ1	Oligodendrocytes
FGF1	Oligodendrocytes
FKBP1A	Oligodendrocytes
FKBP1C	Oligodendrocytes
FKBP5	Oligodendrocytes
FLYWCH1	Oligodendrocytes
FNBP1	Oligodendrocytes
FOCAD	Oligodendrocytes
FOXO1	Oligodendrocytes
FOXRED1	Oligodendrocytes
FTH1	Oligodendrocytes
FTL	Oligodendrocytes
G3BP1	Oligodendrocytes
GALNT10	Oligodendrocytes
GARNL3	Oligodendrocytes
GDE1	Oligodendrocytes
GEMIN5	Oligodendrocytes
GEMIN7	Oligodendrocytes
GGACT	Oligodendrocytes
GLRX3	Oligodendrocytes
GLS	Oligodendrocytes
GLUL	Oligodendrocytes
GMFB	Oligodendrocytes
GNA11	Oligodendrocytes
GNAI2	Oligodendrocytes
GOLGB1	Oligodendrocytes
GPR37	Oligodendrocytes
GPR62	Oligodendrocytes
GPRASP1	Oligodendrocytes
GPRC5B	Oligodendrocytes
GRIA4	Oligodendrocytes
GRIPAP1	Oligodendrocytes
GRM8	Oligodendrocytes
HM13	Oligodendrocytes
HLA-E	Oligodendrocytes
HLA-E	Oligodendrocytes
HLA-E	Oligodendrocytes
H3-3B	Oligodendrocytes
H3-5	Oligodendrocytes
HACD3	Oligodendrocytes
HAGHL	Oligodendrocytes
HARS2	Oligodendrocytes
HDAC3	Oligodendrocytes
HECW2	Oligodendrocytes
HERC1	Oligodendrocytes
HEXB	Oligodendrocytes
HEXD	Oligodendrocytes
HIF3A	Oligodendrocytes
HIGD1A	Oligodendrocytes
HJURP	Oligodendrocytes
HMGCLL1	Oligodendrocytes
HNRNPA1	Oligodendrocytes
HS3ST1	Oligodendrocytes
HSP90AA1	Oligodendrocytes
HSPA4L	Oligodendrocytes
HSPH1	Oligodendrocytes
HUWE1	Oligodendrocytes
ICE1	Oligodendrocytes
ICMT	Oligodendrocytes
IDH3B	Oligodendrocytes
IFT57	Oligodendrocytes
ILF3	Oligodendrocytes
ILVBL	Oligodendrocytes
IMMP1L	Oligodendrocytes
INSIG2	Oligodendrocytes
ITGAD	Oligodendrocytes
ITM2B	Oligodendrocytes
ITPA	Oligodendrocytes
ITPK1	Oligodendrocytes
ITPRID2	Oligodendrocytes
JAGN1	Oligodendrocytes
JMJD6	Oligodendrocytes
JUND	Oligodendrocytes
KCNA1	Oligodendrocytes
KCNAB1	Oligodendrocytes
KCNJ13	Oligodendrocytes
KCNJ2	Oligodendrocytes
KCTD13	Oligodendrocytes
KCTD16	Oligodendrocytes
KIF2A	Oligodendrocytes
KLF13	Oligodendrocytes
KLHDC3	Oligodendrocytes
KLHL22	Oligodendrocytes
KLHL7	Oligodendrocytes
KMT2A	Oligodendrocytes
KPNA1	Oligodendrocytes
KPNB1	Oligodendrocytes
L3MBTL3	Oligodendrocytes
LAMP1	Oligodendrocytes
LAMTOR5	Oligodendrocytes
LARGE1	Oligodendrocytes
LARS2	Oligodendrocytes
LETMD1	Oligodendrocytes
LIG3	Oligodendrocytes
LLPH	Oligodendrocytes
LMBRD2	Oligodendrocytes
LPAR1	Oligodendrocytes
LRCH1	Oligodendrocytes
LRRC4	Oligodendrocytes
LRRC4C	Oligodendrocytes
LRRC59	Oligodendrocytes
LSM4	Oligodendrocytes
LSM7	Oligodendrocytes
LSM8	Oligodendrocytes
LUZP2	Oligodendrocytes
MACROD2	Oligodendrocytes
MAGI1	Oligodendrocytes
MAGOH	Oligodendrocytes
MAN2C1	Oligodendrocytes
MAP3K10	Oligodendrocytes
MAP4	Oligodendrocytes
MAP7D2	Oligodendrocytes
MAPK1	Oligodendrocytes
MAPKAP1	Oligodendrocytes
MAST3	Oligodendrocytes
MAT2A	Oligodendrocytes
MBTD1	Oligodendrocytes
MCRS1	Oligodendrocytes
MED16	Oligodendrocytes
MED19	Oligodendrocytes
MED28	Oligodendrocytes
MEN1	Oligodendrocytes
METTL7A	Oligodendrocytes
MFN2	Oligodendrocytes
MFSD4A	Oligodendrocytes
MIA3	Oligodendrocytes
MID2	Oligodendrocytes
MINDY4	Oligodendrocytes
MLLT3	Oligodendrocytes
MLLT6	Oligodendrocytes
MLX	Oligodendrocytes
MRPL15	Oligodendrocytes
MRPL18	Oligodendrocytes
MRPL19	Oligodendrocytes
MRPL21	Oligodendrocytes
MRPL27	Oligodendrocytes
MRPL3	Oligodendrocytes
MRPL32	Oligodendrocytes
MRPL42	Oligodendrocytes
MRPL58	Oligodendrocytes
MRPL9	Oligodendrocytes
MRPS15	Oligodendrocytes
MRPS25	Oligodendrocytes
MRPS26	Oligodendrocytes
MRTO4	Oligodendrocytes
MSANTD4	Oligodendrocytes
MSL1	Oligodendrocytes
MSRA	Oligodendrocytes
MTERF1	Oligodendrocytes
MTHFD2L	Oligodendrocytes
MTMR12	Oligodendrocytes
MTX3	Oligodendrocytes
MYEF2	Oligodendrocytes
N4BP1	Oligodendrocytes
N4BP2L1	Oligodendrocytes
NAA10	Oligodendrocytes
NAA16	Oligodendrocytes
NAP1L4	Oligodendrocytes
NAPG	Oligodendrocytes
NARS1	Oligodendrocytes
NCEH1	Oligodendrocytes
NCOA7	Oligodendrocytes
NDRG2	Oligodendrocytes
NEDD4L	Oligodendrocytes
NEDD8	Oligodendrocytes
NGRN	Oligodendrocytes
NIP7	Oligodendrocytes
NIPSNAP1	Oligodendrocytes
NKX6-2	Oligodendrocytes
NLGN1	Oligodendrocytes
NLRC5	Oligodendrocytes
NOLC1	Oligodendrocytes
NOP56	Oligodendrocytes
NOS1AP	Oligodendrocytes
NPEPPS	Oligodendrocytes
NRXN2	Oligodendrocytes
NSMCE2	Oligodendrocytes
NSUN2	Oligodendrocytes
NT5DC1	Oligodendrocytes
NUDT21	Oligodendrocytes
NUP42	Oligodendrocytes
NXT1	Oligodendrocytes
OAZ2	Oligodendrocytes
OGDHL	Oligodendrocytes
OLA1	Oligodendrocytes
OLIG2	Oligodendrocytes
OPALIN	Oligodendrocytes
OPCML	Oligodendrocytes
OSTM1	Oligodendrocytes
OXR1	Oligodendrocytes
P4HA1	Oligodendrocytes
P4HTM	Oligodendrocytes
PACRG	Oligodendrocytes
PAG1	Oligodendrocytes
PAK3	Oligodendrocytes
PAQR4	Oligodendrocytes
PAQR7	Oligodendrocytes
PBX1	Oligodendrocytes
PBX3	Oligodendrocytes
PCBP1	Oligodendrocytes
PCBP2	Oligodendrocytes
PCDH15	Oligodendrocytes
PCLO	Oligodendrocytes
PCMT1	Oligodendrocytes
PCOLCE2	Oligodendrocytes
PDAP1	Oligodendrocytes
PDCL3	Oligodendrocytes
PDK4	Oligodendrocytes
PDPK1	Oligodendrocytes
PDXK	Oligodendrocytes
PFDN6	Oligodendrocytes
PFN1	Oligodendrocytes
PHACTR4	Oligodendrocytes
PHB	Oligodendrocytes
PHIP	Oligodendrocytes
PHLPP1	Oligodendrocytes
PHYHIPL	Oligodendrocytes
PIAS2	Oligodendrocytes
PIGF	Oligodendrocytes
PIK3R2	Oligodendrocytes
PIP4K2C	Oligodendrocytes
PIP5K1B	Oligodendrocytes
PKD1	Oligodendrocytes
PLA2G6	Oligodendrocytes
PLEKHM2	Oligodendrocytes
PLIN4	Oligodendrocytes
PLLP	Oligodendrocytes
PLPP3	Oligodendrocytes
PMPCB	Oligodendrocytes
PMVK	Oligodendrocytes
POLDIP2	Oligodendrocytes
POLG	Oligodendrocytes
POLR2K	Oligodendrocytes
POLR3E	Oligodendrocytes
POM121	Oligodendrocytes
POM121C	Oligodendrocytes
PORCN	Oligodendrocytes
POU3F1	Oligodendrocytes
PPIB	Oligodendrocytes
PPM1E	Oligodendrocytes
PPP1R11	Oligodendrocytes
PPP1R12C	Oligodendrocytes
PPP1R35	Oligodendrocytes
PPP1R37	Oligodendrocytes
PPP2R2A	Oligodendrocytes
PPP2R5E	Oligodendrocytes
PPP3CA	Oligodendrocytes
PPTC7	Oligodendrocytes
PRAF2	Oligodendrocytes
PRDX1	Oligodendrocytes
PRDX6	Oligodendrocytes
PRKN	Oligodendrocytes
PRR12	Oligodendrocytes
PRRC2A	Oligodendrocytes
PRRC2B	Oligodendrocytes
PRSS36	Oligodendrocytes
PSD2	Oligodendrocytes
PSIP1	Oligodendrocytes
PSMA1	Oligodendrocytes
PSMA2	Oligodendrocytes
PSMA5	Oligodendrocytes
PSMB3	Oligodendrocytes
PSMD3	Oligodendrocytes
PSME3	Oligodendrocytes
PSTPIP2	Oligodendrocytes
PTBP2	Oligodendrocytes
PTDSS2	Oligodendrocytes
PTGDS	Oligodendrocytes
PTPN1	Oligodendrocytes
PTPN9	Oligodendrocytes
PTPRE	Oligodendrocytes
PTPRK	Oligodendrocytes
QARS1	Oligodendrocytes
RAB18	Oligodendrocytes
RAB1B	Oligodendrocytes
RAB3IP	Oligodendrocytes
RAB5C	Oligodendrocytes
TGIF2-RAB5IF	Oligodendrocytes
RAB5IF	Oligodendrocytes
RAD23A	Oligodendrocytes
RAI1	Oligodendrocytes
RAPH1	Oligodendrocytes
RASAL1	Oligodendrocytes
RBCK1	Oligodendrocytes
RFTN1	Oligodendrocytes
RFX1	Oligodendrocytes
RHEB	Oligodendrocytes
RHOB	Oligodendrocytes
RHOJ	Oligodendrocytes
RIC8B	Oligodendrocytes
RNASEH1	Oligodendrocytes
RNF126	Oligodendrocytes
RNF152	Oligodendrocytes
RNPS1	Oligodendrocytes
RPAP3	Oligodendrocytes
RPGRIP1	Oligodendrocytes
RPL6	Oligodendrocytes
RPP21	Oligodendrocytes
RPP38	Oligodendrocytes
RPS21	Oligodendrocytes
RPS24	Oligodendrocytes
RPS27	Oligodendrocytes
RPTOR	Oligodendrocytes
RRP1B	Oligodendrocytes
RTN4IP1	Oligodendrocytes
RUNDC3B	Oligodendrocytes
RWDD1	Oligodendrocytes
RYBP	Oligodendrocytes
SAP18	Oligodendrocytes
SARAF	Oligodendrocytes
SAT1	Oligodendrocytes
SC5D	Oligodendrocytes
SCRN1	Oligodendrocytes
SDCBP	Oligodendrocytes
SEC14L5	Oligodendrocytes
SELENOF	Oligodendrocytes
SELENOK	Oligodendrocytes
SELENOT	Oligodendrocytes
SENP3-EIF4A1	Oligodendrocytes
SENP3	Oligodendrocytes
SEPHS2	Oligodendrocytes
SERBP1	Oligodendrocytes
SERP1	Oligodendrocytes
SETD4	Oligodendrocytes
SGK1	Oligodendrocytes
SHKBP1	Oligodendrocytes
SHTN1	Oligodendrocytes
SIVA1	Oligodendrocytes
SLC25A3	Oligodendrocytes
SLC2A1	Oligodendrocytes
SLC39A10	Oligodendrocytes
SLC39A3	Oligodendrocytes
SLC9A3R2	Oligodendrocytes
SLIRP	Oligodendrocytes
SMIM11A	Oligodendrocytes
SMIM11B	Oligodendrocytes
SMIM7	Oligodendrocytes
SNAPC1	Oligodendrocytes
SNRPA	Oligodendrocytes
SNRPF	Oligodendrocytes
SNX14	Oligodendrocytes
SOAT1	Oligodendrocytes
SOCS5	Oligodendrocytes
SOCS7	Oligodendrocytes
SORBS1	Oligodendrocytes
SORBS3	Oligodendrocytes
SPATS2L	Oligodendrocytes
SPG7	Oligodendrocytes
SPOCK1	Oligodendrocytes
SPPL2B	Oligodendrocytes
SPRED2	Oligodendrocytes
SRP72	Oligodendrocytes
SRP9	Oligodendrocytes
SRPK1	Oligodendrocytes
SRPRA	Oligodendrocytes
SSBP2	Oligodendrocytes
SSR1	Oligodendrocytes
SSR3	Oligodendrocytes
SSRP1	Oligodendrocytes
ST7	Oligodendrocytes
STARD5	Oligodendrocytes
STIP1	Oligodendrocytes
STMN4	Oligodendrocytes
STRBP	Oligodendrocytes
SUDS3	Oligodendrocytes
SUN1	Oligodendrocytes
SUPT4H1	Oligodendrocytes
SVBP	Oligodendrocytes
SYBU	Oligodendrocytes
SYNJ2BP	Oligodendrocytes
SYT11	Oligodendrocytes
TALDO1	Oligodendrocytes
TBC1D5	Oligodendrocytes
TBCC	Oligodendrocytes
TCF25	Oligodendrocytes
TECR	Oligodendrocytes
TEX261	Oligodendrocytes
TFIP11	Oligodendrocytes
THOC3	Oligodendrocytes
THRA	Oligodendrocytes
THSD7A	Oligodendrocytes
THYN1	Oligodendrocytes
TIMM17A	Oligodendrocytes
TIMM23	Oligodendrocytes
TMBIM6	Oligodendrocytes
TMEM106B	Oligodendrocytes
TMEM199	Oligodendrocytes
TMEM203	Oligodendrocytes
TMEM214	Oligodendrocytes
TMEM237	Oligodendrocytes
TMEM251	Oligodendrocytes
TMEM259	Oligodendrocytes
TMEM33	Oligodendrocytes
TMEM59	Oligodendrocytes
TMTC2	Oligodendrocytes
TMUB2	Oligodendrocytes
TNFAIP1	Oligodendrocytes
TNNI1	Oligodendrocytes
TOMM40	Oligodendrocytes
TOP1	Oligodendrocytes
TPRA1	Oligodendrocytes
TRAPPC3	Oligodendrocytes
TRAPPC4	Oligodendrocytes
TRIM36	Oligodendrocytes
TRIM39	Oligodendrocytes
TRIM8	Oligodendrocytes
TRIP4	Oligodendrocytes
TP53BP1	Oligodendrocytes
TRRAP	Oligodendrocytes
TSC2	Oligodendrocytes
TSEN15	Oligodendrocytes
TSEN34	Oligodendrocytes
TSR3	Oligodendrocytes
TTC19	Oligodendrocytes
TTC9	Oligodendrocytes
TUBA1A	Oligodendrocytes
TXNDC15	Oligodendrocytes
UBC	Oligodendrocytes
UBE2A	Oligodendrocytes
UBE3A	Oligodendrocytes
UBP1	Oligodendrocytes
UBXN2B	Oligodendrocytes
UCK1	Oligodendrocytes
UFC1	Oligodendrocytes
UGCG	Oligodendrocytes
UROS	Oligodendrocytes
USP11	Oligodendrocytes
USP13	Oligodendrocytes
USP28	Oligodendrocytes
USP37	Oligodendrocytes
USP5	Oligodendrocytes
VEGFA	Oligodendrocytes
VMA21	Oligodendrocytes
VMP1	Oligodendrocytes
VPS18	Oligodendrocytes
VPS26B	Oligodendrocytes
VPS28	Oligodendrocytes
VPS29	Oligodendrocytes
VTI1B	Oligodendrocytes
WBP4	Oligodendrocytes
WDR12	Oligodendrocytes
WDR47	Oligodendrocytes
WDR61	Oligodendrocytes
WDR75	Oligodendrocytes
WSB1	Oligodendrocytes
WSB2	Oligodendrocytes
WWP1	Oligodendrocytes
XAF1	Oligodendrocytes
XRCC6	Oligodendrocytes
YBX1	Oligodendrocytes
YIPF3	Oligodendrocytes
YKT6	Oligodendrocytes
YPEL5	Oligodendrocytes
YWHAE	Oligodendrocytes
YWHAG	Oligodendrocytes
ZBTB16	Oligodendrocytes
ZC3H15	Oligodendrocytes
ZCCHC14	Oligodendrocytes
ZCRB1	Oligodendrocytes
ZDHHC12	Oligodendrocytes
ZDHHC3	Oligodendrocytes
ZDHHC9	Oligodendrocytes
ZFAND1	Oligodendrocytes
ZFHX2	Oligodendrocytes
ZNF22	Oligodendrocytes
ZNF426	Oligodendrocytes
ZNF516	Oligodendrocytes
ZNF608	Oligodendrocytes
ZNF638	Oligodendrocytes
ZNF644	Oligodendrocytes
ZNF777	Oligodendrocytes
ZNF878	Oligodendrocytes
ZNF700	Oligodendrocytes
ZMAT3	Oligodendrocytes
ZMIZ2	Oligodendrocytes
ZNHIT1	Oligodendrocytes
C1orf52	OPC
C8orf34	OPC
ABHD16A	OPC
ACSL3	OPC
ACTB	OPC
ADAM11	OPC
ADAMTS3	OPC
ADAP1	OPC
ADH5	OPC
ADPRH	OPC
AGAP2	OPC
ALAD	OPC
ALG10	OPC
ALG10B	OPC
APH1A	OPC
APOD	OPC
AQP11	OPC
ARHGAP33	OPC
ARHGAP6	OPC
ARL1	OPC
ARMCX3	OPC
ARPC2	OPC
ARPP21	OPC
ASIC4	OPC
ATP5F1C	OPC
ATP6V1D	OPC
ATXN7L3B	OPC
B3GALT5	OPC
BAALC	OPC
BAD	OPC
BCAS2	OPC
BHLHB9	OPC
BLOC1S4	OPC
BRI3	OPC
BRI3BP	OPC
BSG	OPC
BTG3	OPC
C1QL3	OPC
CACNA1B	OPC
CACNA1E	OPC
CACNA2D3	OPC
CACYBP	OPC
CAMK4	OPC
CANX	OPC
CAPZA2	OPC
CA2	OPC
CCDC112	OPC
CCDC171	OPC
CCT4	OPC
CCT8	OPC
CD63	OPC
CDK5	OPC
CELF2	OPC
CELF3	OPC
CELSR2	OPC
CHIC2	OPC
CHST15	OPC
CIAO2B	OPC
CLTA	OPC
CNNM2	OPC
CNOT10	OPC
COL25A1	OPC
CRTC1	OPC
CSTB	OPC
CTDNEP1	OPC
CTNNA3	OPC
CYC1	OPC
CYP51A1	OPC
C9orf40	OPC
DAB2IP	OPC
DBNDD2	OPC
DCAF5	OPC
DDHD2	OPC
DDIT4	OPC
DDX24	OPC
DEGS1	OPC
DGCR2	OPC
DGKE	OPC
DIRAS2	OPC
DISP2	OPC
DLG4	OPC
DNAJB11	OPC
DNAJB9	OPC
DNLZ	OPC
DSEL	OPC
DUSP26	OPC
DYNLL1	OPC
DYNLRB1	OPC
EEF1G	OPC
EID1	OPC
EIF3C	OPC
EIF3CL	OPC
EIF3D	OPC
ELOC	OPC
EMC10	OPC
EPHA4	OPC
ERG28	OPC
ERGIC3	OPC
FAM171A1	OPC
FAM171B	OPC
FAM20C	OPC
FAM98C	OPC
FAT3	OPC
FIS1	OPC
FOXP1	OPC
FRMPD4	OPC
GABARAPL2	OPC
GABBR1	OPC
GMFB	OPC
GPR85	OPC
GPS1	OPC
GRIA1	OPC
GRK6	OPC
GRM8	OPC
GSX1	OPC
GUK1	OPC
H3-3B	OPC
H3-5	OPC
HEXD	OPC
HMGCS1	OPC
HNRNPA0	OPC
HS3ST5	OPC
HSP90B1	OPC
HSPH1	OPC
IER3	OPC
IGSF21	OPC
ILDR2	OPC
IPO4	OPC
ITGB1BP1	OPC
ITPR1	OPC
KALRN	OPC
KBTBD11	OPC
KCNA1	OPC
KCNB1	OPC
KCNK10	OPC
KCNQ2	OPC
KCNQ5	OPC
KCNT1	OPC
KCTD1	OPC
KCTD13	OPC
KDELR1	OPC
KLC1	OPC
KLF13	OPC
KRT10	OPC
KRTCAP2	OPC
LCMT1	OPC
LGR5	OPC
LMO4	OPC
LMTK3	OPC
LRRC42	OPC
LRRN3	OPC
MAGEH1	OPC
MANEAL	OPC
MAP1B	OPC
MBOAT7	OPC
MEGF9	OPC
MEIS2	OPC
MORF4L1	OPC
MRPL16	OPC
MRPL30	OPC
MRPL51	OPC
MRPL54	OPC
MRTFA	OPC
MRTO4	OPC
MSMO1	OPC
MTSS1	OPC
MYDGF	OPC
MYH10	OPC
NACA	OPC
NAPB	OPC
NCEH1	OPC
NDFIP1	OPC
NDUFA9	OPC
NDUFB2	OPC
NDUFB3	OPC
NDUFV2	OPC
NDUFV3	OPC
NEDD8	OPC
NELL2	OPC
NEXN	OPC
NHSL1	OPC
NIPAL3	OPC
NKAIN2	OPC
NKIRAS1	OPC
NOP53	OPC
NPDC1	OPC
NPTN	OPC
NR4A1	OPC
NTNG1	OPC
NTNG2	OPC
NUCKS1	OPC
NUDT11	OPC
OAZ1	OPC
ODC1	OPC
ORMDL3	OPC
OSTC	OPC
PCBP1	OPC
PCDH15	OPC
PCDH17	OPC
PCNA	OPC
PCSK1N	OPC
PCSK2	OPC
PCSK5	OPC
PDAP1	OPC
PDCD6	OPC
PDE10A	OPC
PDE2A	OPC
PDE4A	OPC
PDIA3	OPC
PDRG1	OPC
PEG3	OPC
PER1	OPC
PFDN2	OPC
PGRMC2	OPC
PIM3	OPC
PLEKHG5	OPC
PLP1	OPC
POLR1D	OPC
POM121	OPC
POM121C	OPC
PPA1	OPC
PPP2R1A	OPC
PRDX2	OPC
PRELID1	OPC
PRKACB	OPC
PSMA4	OPC
PSMC3	OPC
PTGDS	OPC
PTN	OPC
PTOV1	OPC
PTPRJ	OPC
PTPRS	OPC
PURB	OPC
RAB11FIP4	OPC
RAB14	OPC
RANBP1	OPC
RCE1	OPC
RCOR1	OPC
REX1BD	OPC
RHOB	OPC
RHOT2	OPC
RIMKLB	OPC
RPL13	OPC
RRP7A	OPC
RTN4	OPC
RYR3	OPC
SAP30L	OPC
SCD	OPC
SCG3	OPC
SCRN1	OPC
SDF2L1	OPC
SDHAF4	OPC
SEC61G	OPC
SEC62	OPC
SEM1	OPC
SEMA3A	OPC
SEMA3D	OPC
SLC16A2	OPC
SLC1A2	OPC
SLC25A11	OPC
SLC25A3	OPC
SLC35B1	OPC
SLC5A3	OPC
SMIM12	OPC
SMIM7	OPC
SMUG1	OPC
SNAP25	OPC
SNAP47	OPC
SNCA	OPC
SNF8	OPC
SOCS1	OPC
SPOCK3	OPC
SPRYD3	OPC
SPSB3	OPC
SQLE	OPC
SRCIN1	OPC
SRP14	OPC
ST3GAL5	OPC
STMN1	OPC
STMN2	OPC
STRAP	OPC
STRN	OPC
SVOP	OPC
SWI5	OPC
SYNGR3	OPC
SYVN1	OPC
TAGLN3	OPC
TALDO1	OPC
TBCC	OPC
TCEAL8	OPC
TES	OPC
TEX261	OPC
TIMM13	OPC
TM9SF3	OPC
TMBIM4	OPC
TMEM191C	OPC
TMEM191B	OPC
TMEM222	OPC
TMEM259	OPC
TMEM50A	OPC
TMEM59	OPC
TMTC1	OPC
TPRG1L	OPC
TF	OPC
TRIL	OPC
TSPOAP1	OPC
TSPYL2	OPC
TTC3	OPC
TTLL7	OPC
TWSG1	OPC
TXN	OPC
UBTF	OPC
UBXN6	OPC
UQCRC1	OPC
