Gene	cell_type
ITM2C	MSN_Drd2+_1
JUND	MSN_Drd2+_1
KCNA1	MSN_Drd2+_1
KCNK1	MSN_Drd2+_1
KIF1A	MSN_Drd2+_1
KIFAP3	MSN_Drd2+_1
LINGO2	MSN_Drd2+_1
LRRC4	MSN_Drd2+_1
LRTM1	MSN_Drd2+_1
LYSMD4	MSN_Drd2+_1
LZTS3	MSN_Drd2+_1
MDH1	MSN_Drd2+_1
MRFAP1L1	MSN_Drd2+_1
MRFAP1	MSN_Drd2+_1
NDUFA6	MSN_Drd2+_1
NPAS3	MSN_Drd2+_1
NSG1	MSN_Drd2+_1
OPRM1	MSN_Drd2+_1
PAFAH1B1	MSN_Drd2+_1
PBX3	MSN_Drd2+_1
PCSK1N	MSN_Drd2+_1
PEG3	MSN_Drd2+_1
PENK	MSN_Drd2+_1
PGAM4	MSN_Drd2+_1
PGAM1	MSN_Drd2+_1
PGRMC1	MSN_Drd2+_1
PISD	MSN_Drd2+_1
PSMA7	MSN_Drd2+_1
PTCHD4	MSN_Drd2+_1
RAB14	MSN_Drd2+_1
RELN	MSN_Drd2+_1
RNF150	MSN_Drd2+_1
ROBO2	MSN_Drd2+_1
RPL13	MSN_Drd2+_1
RPL37	MSN_Drd2+_1
RPS21	MSN_Drd2+_1
RPS27	MSN_Drd2+_1
RPS29	MSN_Drd2+_1
RPS8	MSN_Drd2+_1
RRAGD	MSN_Drd2+_1
SARAF	MSN_Drd2+_1
SCG2	MSN_Drd2+_1
SEC62	MSN_Drd2+_1
SELENOM	MSN_Drd2+_1
SERBP1	MSN_Drd2+_1
SERINC1	MSN_Drd2+_1
SHISA9	MSN_Drd2+_1
SLC25A4	MSN_Drd2+_1
SLC25A5	MSN_Drd2+_1
SLC32A1	MSN_Drd2+_1
SLC8A1	MSN_Drd2+_1
SLIT2	MSN_Drd2+_1
STMN3	MSN_Drd2+_1
STXBP6	MSN_Drd2+_1
SUGT1	MSN_Drd2+_1
TAC1	MSN_Drd2+_1
TESC	MSN_Drd2+_1
TMEM30A	MSN_Drd2+_1
TPT1	MSN_Drd2+_1
TSPYL4	MSN_Drd2+_1
TUBB2A	MSN_Drd2+_1
TUBB	MSN_Drd2+_1
UBB	MSN_Drd2+_1
UBC	MSN_Drd2+_1
UNC50	MSN_Drd2+_1
YWHAH	MSN_Drd2+_1
ACTB	MSN_Drd2+_2
ACTG1	MSN_Drd2+_2
ALDOA	MSN_Drd2+_2
ATP1B1	MSN_Drd2+_2
ATP5MC3	MSN_Drd2+_2
ATP5PD	MSN_Drd2+_2
ATP6V0C	MSN_Drd2+_2
BAG1	MSN_Drd2+_2
CALM1	MSN_Drd2+_2
CHCHD10	MSN_Drd2+_2
CHST1	MSN_Drd2+_2
CKB	MSN_Drd2+_2
CNTFR	MSN_Drd2+_2
COX5A	MSN_Drd2+_2
COX6C	MSN_Drd2+_2
COX7C	MSN_Drd2+_2
EIF1	MSN_Drd2+_2
EIF3F	MSN_Drd2+_2
EMC7	MSN_Drd2+_2
FKBP3	MSN_Drd2+_2
FTH1	MSN_Drd2+_2
GAPDH	MSN_Drd2+_2
GPC5	MSN_Drd2+_2
GPR22	MSN_Drd2+_2
HSP90AA1	MSN_Drd2+_2
HSP90AB1	MSN_Drd2+_2
HSPA8	MSN_Drd2+_2
HSPE1	MSN_Drd2+_2
KIFAP3	MSN_Drd2+_2
LUZP2	MSN_Drd2+_2
MIF	MSN_Drd2+_2
MON2	MSN_Drd2+_2
MRPL30	MSN_Drd2+_2
MRPL57	MSN_Drd2+_2
NDUFA4	MSN_Drd2+_2
NDUFA6	MSN_Drd2+_2
NDUFS7	MSN_Drd2+_2
PCSK1N	MSN_Drd2+_2
PDIA3	MSN_Drd2+_2
PGAM4	MSN_Drd2+_2
PGAM1	MSN_Drd2+_2
PGRMC1	MSN_Drd2+_2
PISD	MSN_Drd2+_2
PLPPR4	MSN_Drd2+_2
POU6F1	MSN_Drd2+_2
PSMA7	MSN_Drd2+_2
RAB14	MSN_Drd2+_2
RAB3A	MSN_Drd2+_2
SERINC1	MSN_Drd2+_2
SH3BGRL3	MSN_Drd2+_2
SLC16A11	MSN_Drd2+_2
SLC25A4	MSN_Drd2+_2
SYT11	MSN_Drd2+_2
TAC1	MSN_Drd2+_2
TGOLN2	MSN_Drd2+_2
TIMM8B	MSN_Drd2+_2
TTLL7	MSN_Drd2+_2
TTYH1	MSN_Drd2+_2
TUBA1A	MSN_Drd2+_2
TUBB	MSN_Drd2+_2
TUSC3	MSN_Drd2+_2
UBB	MSN_Drd2+_2
USP28	MSN_Drd2+_2
NCBP2AS2	MSN_Drd3+_1
C4orf3	MSN_Drd3+_1
SMIM30	MSN_Drd3+_1
ACHE	MSN_Drd3+_1
ACTB	MSN_Drd3+_1
ADGRB2	MSN_Drd3+_1
APLP1	MSN_Drd3+_1
APLP2	MSN_Drd3+_1
APP	MSN_Drd3+_1
ARF1	MSN_Drd3+_1
ARF5	MSN_Drd3+_1
ARMCX2	MSN_Drd3+_1
ARPC1A	MSN_Drd3+_1
ARPC2	MSN_Drd3+_1
ARPP19	MSN_Drd3+_1
ARPP21	MSN_Drd3+_1
ASPHD2	MSN_Drd3+_1
ATL1	MSN_Drd3+_1
ATP1A1	MSN_Drd3+_1
ATP1A2	MSN_Drd3+_1
ATP1A3	MSN_Drd3+_1
ATP1B1	MSN_Drd3+_1
ATP2A2	MSN_Drd3+_1
ATP2B1	MSN_Drd3+_1
ATP5F1A	MSN_Drd3+_1
ATP5F1B	MSN_Drd3+_1
ATP5MF	MSN_Drd3+_1
ATP5MGL	MSN_Drd3+_1
ATP5MG	MSN_Drd3+_1
ATP5MJ	MSN_Drd3+_1
ATP6V1D	MSN_Drd3+_1
ATP6V1E1	MSN_Drd3+_1
ATP6V1F	MSN_Drd3+_1
B4GALNT1	MSN_Drd3+_1
BEX1	MSN_Drd3+_1
BEX2	MSN_Drd3+_1
BOLA1	MSN_Drd3+_1
BRI3	MSN_Drd3+_1
BRI3BP	MSN_Drd3+_1
BRK1	MSN_Drd3+_1
C1QTNF4	MSN_Drd3+_1
CADM4	MSN_Drd3+_1
CALM2	MSN_Drd3+_1
CAMK1D	MSN_Drd3+_1
CAMK2B	MSN_Drd3+_1
CAMKV	MSN_Drd3+_1
CARTPT	MSN_Drd3+_1
CCDC85B	MSN_Drd3+_1
CCT7	MSN_Drd3+_1
CD320	MSN_Drd3+_1
CD47	MSN_Drd3+_1
CDC37	MSN_Drd3+_1
CIRBP	MSN_Drd3+_1
CKB	MSN_Drd3+_1
CLSTN1	MSN_Drd3+_1
CLTA	MSN_Drd3+_1
CNIH2	MSN_Drd3+_1
COX14	MSN_Drd3+_1
COX7C	MSN_Drd3+_1
CPLX1	MSN_Drd3+_1
CPNE5	MSN_Drd3+_1
CREB3	MSN_Drd3+_1
CSPG5	MSN_Drd3+_1
CSTB	MSN_Drd3+_1
CX3CL1	MSN_Drd3+_1
CYC1	MSN_Drd3+_1
CYCS	MSN_Drd3+_1
CYLD	MSN_Drd3+_1
CYP46A1	MSN_Drd3+_1
DENR	MSN_Drd3+_1
DLG2	MSN_Drd3+_1
DYNLL1	MSN_Drd3+_1
DYNLL2	MSN_Drd3+_1
EIF1	MSN_Drd3+_1
EIF3C	MSN_Drd3+_1
EIF3CL	MSN_Drd3+_1
EIF3K	MSN_Drd3+_1
EIF4G2	MSN_Drd3+_1
EIF5AL1	MSN_Drd3+_1
EIF5A	MSN_Drd3+_1
ELK4	MSN_Drd3+_1
ELMOD1	MSN_Drd3+_1
EMC4	MSN_Drd3+_1
ENO1	MSN_Drd3+_1
ENPP5	MSN_Drd3+_1
EPHA4	MSN_Drd3+_1
FAM174A	MSN_Drd3+_1
FAM81A	MSN_Drd3+_1
FBXO32	MSN_Drd3+_1
FKBP3	MSN_Drd3+_1
FKBP8	MSN_Drd3+_1
FMC1	MSN_Drd3+_1
FRRS1L	MSN_Drd3+_1
FTL	MSN_Drd3+_1
GABARAPL1	MSN_Drd3+_1
GABARAPL2	MSN_Drd3+_1
GABRD	MSN_Drd3+_1
GDI1	MSN_Drd3+_1
PNMA8C	MSN_Drd3+_1
GNAS	MSN_Drd3+_1
GNB2	MSN_Drd3+_1
GOT1	MSN_Drd3+_1
GOT2	MSN_Drd3+_1
HABP4	MSN_Drd3+_1
HINT1	MSN_Drd3+_1
HSBP1	MSN_Drd3+_1
ICAM5	MSN_Drd3+_1
IGSF8	MSN_Drd3+_1
IMP3	MSN_Drd3+_1
INPP4A	MSN_Drd3+_1
INPP5F	MSN_Drd3+_1
ITM2B	MSN_Drd3+_1
ITM2C	MSN_Drd3+_1
JUNB	MSN_Drd3+_1
KCNA2	MSN_Drd3+_1
KCNJ4	MSN_Drd3+_1
KCNS2	MSN_Drd3+_1
KCTD17	MSN_Drd3+_1
KIDINS220	MSN_Drd3+_1
KIF5C	MSN_Drd3+_1
LGI2	MSN_Drd3+_1
LRPAP1	MSN_Drd3+_1
LY6H	MSN_Drd3+_1
LYPLA2	MSN_Drd3+_1
MAGED1	MSN_Drd3+_1
MAP1B	MSN_Drd3+_1
MAP1LC3A	MSN_Drd3+_1
MAST3	MSN_Drd3+_1
MDH2	MSN_Drd3+_1
MEN1	MSN_Drd3+_1
MLF2	MSN_Drd3+_1
MOGS	MSN_Drd3+_1
MRFAP1L1	MSN_Drd3+_1
MRFAP1	MSN_Drd3+_1
MRPL41	MSN_Drd3+_1
MRPS14	MSN_Drd3+_1
MSMO1	MSN_Drd3+_1
MTCH1	MSN_Drd3+_1
NACA	MSN_Drd3+_1
NAT8L	MSN_Drd3+_1
NCAM2	MSN_Drd3+_1
NCAN	MSN_Drd3+_1
NCDN	MSN_Drd3+_1
NCL	MSN_Drd3+_1
NDRG4	MSN_Drd3+_1
NDUFA6	MSN_Drd3+_1
NDUFAF8	MSN_Drd3+_1
NDUFB9	MSN_Drd3+_1
NDUFV2	MSN_Drd3+_1
NEU1	MSN_Drd3+_1
NGEF	MSN_Drd3+_1
NOP10	MSN_Drd3+_1
NPY	MSN_Drd3+_1
NRGN	MSN_Drd3+_1
NSG1	MSN_Drd3+_1
OAZ1	MSN_Drd3+_1
ORMDL3	MSN_Drd3+_1
OTUB1	MSN_Drd3+_1
PDCD7	MSN_Drd3+_1
PDE1B	MSN_Drd3+_1
PDXK	MSN_Drd3+_1
PENK	MSN_Drd3+_1
PFDN2	MSN_Drd3+_1
PJA2	MSN_Drd3+_1
PKM	MSN_Drd3+_1
PLPPR4	MSN_Drd3+_1
POP5	MSN_Drd3+_1
PPP1R1A	MSN_Drd3+_1
PPP1R1B	MSN_Drd3+_1
PPP3CA	MSN_Drd3+_1
PRKCB	MSN_Drd3+_1
PSAP	MSN_Drd3+_1
PSD	MSN_Drd3+_1
PSMA2	MSN_Drd3+_1
PSMA5	MSN_Drd3+_1
PSMB6	MSN_Drd3+_1
PTGDS	MSN_Drd3+_1
PTK2B	MSN_Drd3+_1
PTPRN	MSN_Drd3+_1
TGIF2-RAB5IF	MSN_Drd3+_1
RAB5IF	MSN_Drd3+_1
RAB6B	MSN_Drd3+_1
RACK1	MSN_Drd3+_1
RANGAP1	MSN_Drd3+_1
RASGRP2	MSN_Drd3+_1
RESF1	MSN_Drd3+_1
RETREG2	MSN_Drd3+_1
REX1BD	MSN_Drd3+_1
RNF7	MSN_Drd3+_1
RPL27A	MSN_Drd3+_1
RPL30	MSN_Drd3+_1
RPL36A	MSN_Drd3+_1
RPL37A	MSN_Drd3+_1
RPRML	MSN_Drd3+_1
RPS13	MSN_Drd3+_1
RPS2	MSN_Drd3+_1
RPS27	MSN_Drd3+_1
RPS28	MSN_Drd3+_1
RRP1	MSN_Drd3+_1
RTN1	MSN_Drd3+_1
RTN4	MSN_Drd3+_1
SCG5	MSN_Drd3+_1
SELENOF	MSN_Drd3+_1
SELENOW	MSN_Drd3+_1
SERINC1	MSN_Drd3+_1
SH2D5	MSN_Drd3+_1
SH3GLB2	MSN_Drd3+_1
SLC22A17	MSN_Drd3+_1
SLC25A11	MSN_Drd3+_1
SLC25A3	MSN_Drd3+_1
SLC25A4	MSN_Drd3+_1
SLC32A1	MSN_Drd3+_1
SLC4A3	MSN_Drd3+_1
SNAP47	MSN_Drd3+_1
SNU13	MSN_Drd3+_1
SORL1	MSN_Drd3+_1
SPARCL1	MSN_Drd3+_1
SPOCK2	MSN_Drd3+_1
SRC	MSN_Drd3+_1
SRP9	MSN_Drd3+_1
SRPRA	MSN_Drd3+_1
STMN3	MSN_Drd3+_1
STXBP6	MSN_Drd3+_1
SV2A	MSN_Drd3+_1
TCEAL6	MSN_Drd3+_1
TCEAL5	MSN_Drd3+_1
TCEAL3	MSN_Drd3+_1
THRA	MSN_Drd3+_1
TM9SF3	MSN_Drd3+_1
TM9SF4	MSN_Drd3+_1
TMA7	MSN_Drd3+_1
TMBIM4	MSN_Drd3+_1
TMEM147	MSN_Drd3+_1
TOB1	MSN_Drd3+_1
TOMM20	MSN_Drd3+_1
TOMM70	MSN_Drd3+_1
TPI1	MSN_Drd3+_1
TPM1	MSN_Drd3+_1
TSNAX-DISC1	MSN_Drd3+_1
TSPAN3	MSN_Drd3+_1
TSPYL1	MSN_Drd3+_1
TTC3	MSN_Drd3+_1
UBB	MSN_Drd3+_1
UNC50	MSN_Drd3+_1
UQCRH	MSN_Drd3+_1
UQCRHL	MSN_Drd3+_1
VGF	MSN_Drd3+_1
VPS4A	MSN_Drd3+_1
VSTM2L	MSN_Drd3+_1
VSTM5	MSN_Drd3+_1
XBP1	MSN_Drd3+_1
YWHAB	MSN_Drd3+_1
YWHAH	MSN_Drd3+_1
ZNF428	MSN_Drd3+_1
AAMP	MSN_Grm8+_1
ABHD17A	MSN_Grm8+_1
ACVR1C	MSN_Grm8+_1
ADAMTSL1	MSN_Grm8+_1
ADGRB2	MSN_Grm8+_1
AHI1	MSN_Grm8+_1
AKAP5	MSN_Grm8+_1
ANO3	MSN_Grm8+_1
APOA1	MSN_Grm8+_1
ARF1	MSN_Grm8+_1
ARF5	MSN_Grm8+_1
ARHGDIA	MSN_Grm8+_1
ARPC1A	MSN_Grm8+_1
ARPC3	MSN_Grm8+_1
ARPC5L	MSN_Grm8+_1
ARPP19	MSN_Grm8+_1
ARPP21	MSN_Grm8+_1
SPCS3	MSN_Grm8+_1
ASPHD2	MSN_Grm8+_1
ATP1A1	MSN_Grm8+_1
ATP1A3	MSN_Grm8+_1
ATP2A2	MSN_Grm8+_1
ATP2B1	MSN_Grm8+_1
ATP2B2	MSN_Grm8+_1
ATP5F1A	MSN_Grm8+_1
ATP5F1B	MSN_Grm8+_1
ATP5MF	MSN_Grm8+_1
ATP5MGL	MSN_Grm8+_1
ATP5MG	MSN_Grm8+_1
ATP6V1D	MSN_Grm8+_1
ATP6V1E1	MSN_Grm8+_1
ATP9B	MSN_Grm8+_1
ATXN2L	MSN_Grm8+_1
BAG5	MSN_Grm8+_1
BRK1	MSN_Grm8+_1
BSG	MSN_Grm8+_1
C1GALT1C1	MSN_Grm8+_1
C1QTNF4	MSN_Grm8+_1
C2CD2L	MSN_Grm8+_1
CACNA1A	MSN_Grm8+_1
CACNB4	MSN_Grm8+_1
CADM2	MSN_Grm8+_1
CADM4	MSN_Grm8+_1
CALM1	MSN_Grm8+_1
CALM2	MSN_Grm8+_1
CALN1	MSN_Grm8+_1
CALY	MSN_Grm8+_1
CAMK1D	MSN_Grm8+_1
CAMK2N1	MSN_Grm8+_1
CAMKV	MSN_Grm8+_1
CD81	MSN_Grm8+_1
CDC37	MSN_Grm8+_1
CDC37L1	MSN_Grm8+_1
CDH13	MSN_Grm8+_1
CDIPT	MSN_Grm8+_1
CDK5R1	MSN_Grm8+_1
CEBPB	MSN_Grm8+_1
CELF2	MSN_Grm8+_1
CHRM3	MSN_Grm8+_1
COX14	MSN_Grm8+_1
COX7A2L	MSN_Grm8+_1
COX7C	MSN_Grm8+_1
CPLX1	MSN_Grm8+_1
CPLX2	MSN_Grm8+_1
CTXN1	MSN_Grm8+_1
CUEDC2	MSN_Grm8+_1
CYC1	MSN_Grm8+_1
CYCS	MSN_Grm8+_1
C19orf53	MSN_Grm8+_1
DLGAP1	MSN_Grm8+_1
DSCAM	MSN_Grm8+_1
EIF5AL1	MSN_Grm8+_1
EIF5A	MSN_Grm8+_1
ELMOD1	MSN_Grm8+_1
ENC1	MSN_Grm8+_1
ENDOG	MSN_Grm8+_1
ENO1	MSN_Grm8+_1
EPHA4	MSN_Grm8+_1
ESD	MSN_Grm8+_1
FAM76B	MSN_Grm8+_1
FBXL16	MSN_Grm8+_1
FHOD3	MSN_Grm8+_1
FKBP1C	MSN_Grm8+_1
FKBP1A	MSN_Grm8+_1
FKBP8	MSN_Grm8+_1
FOXP1	MSN_Grm8+_1
FTH1	MSN_Grm8+_1
FTL	MSN_Grm8+_1
G3BP2	MSN_Grm8+_1
GABARAPL1	MSN_Grm8+_1
GABRD	MSN_Grm8+_1
GAPDH	MSN_Grm8+_1
GDE1	MSN_Grm8+_1
GNL1	MSN_Grm8+_1
GOLGA5	MSN_Grm8+_1
GOT1	MSN_Grm8+_1
GRIA1	MSN_Grm8+_1
GUK1	MSN_Grm8+_1
HEBP1	MSN_Grm8+_1
HINT1	MSN_Grm8+_1
HNRNPA0	MSN_Grm8+_1
HSP90AB1	MSN_Grm8+_1
HSPA8	MSN_Grm8+_1
HSPE1	MSN_Grm8+_1
ICAM5	MSN_Grm8+_1
ITM2B	MSN_Grm8+_1
ITPKA	MSN_Grm8+_1
JCAD	MSN_Grm8+_1
JOSD1	MSN_Grm8+_1
KIF22	MSN_Grm8+_1
KIFAP3	MSN_Grm8+_1
LAMP1	MSN_Grm8+_1
LDHB	MSN_Grm8+_1
LETM2	MSN_Grm8+_1
LGMN	MSN_Grm8+_1
LGR4	MSN_Grm8+_1
LRTM1	MSN_Grm8+_1
LYSMD2	MSN_Grm8+_1
MAP1A	MSN_Grm8+_1
MBP	MSN_Grm8+_1
MCU	MSN_Grm8+_1
MDH1	MSN_Grm8+_1
MDH2	MSN_Grm8+_1
MRPL20	MSN_Grm8+_1
MRPL35	MSN_Grm8+_1
MT1G	MSN_Grm8+_1
MTUS2	MSN_Grm8+_1
NAP1L2	MSN_Grm8+_1
NCL	MSN_Grm8+_1
NDN	MSN_Grm8+_1
NDRG4	MSN_Grm8+_1
NDUFA4	MSN_Grm8+_1
NDUFA6	MSN_Grm8+_1
NDUFAB1	MSN_Grm8+_1
NDUFB3	MSN_Grm8+_1
NDUFS2	MSN_Grm8+_1
NDUFV1	MSN_Grm8+_1
NEDD4	MSN_Grm8+_1
NFE2L1	MSN_Grm8+_1
NFIA	MSN_Grm8+_1
NIPSNAP1	MSN_Grm8+_1
NLK	MSN_Grm8+_1
NOP10	MSN_Grm8+_1
NRGN	MSN_Grm8+_1
NRSN2	MSN_Grm8+_1
NUDC	MSN_Grm8+_1
OAZ1	MSN_Grm8+_1
OGFRL1	MSN_Grm8+_1
OLFM1	MSN_Grm8+_1
PCSK1N	MSN_Grm8+_1
PDAP1	MSN_Grm8+_1
PDCD6	MSN_Grm8+_1
PDE10A	MSN_Grm8+_1
PDE1A	MSN_Grm8+_1
PDE1B	MSN_Grm8+_1
PDIA3	MSN_Grm8+_1
PDIA6	MSN_Grm8+_1
PEX5L	MSN_Grm8+_1
PFDN6	MSN_Grm8+_1
PGRMC1	MSN_Grm8+_1
PHYHIP	MSN_Grm8+_1
PLK2	MSN_Grm8+_1
POLR2E	MSN_Grm8+_1
PPP1R15B	MSN_Grm8+_1
PPP1R2	MSN_Grm8+_1
PPP1R2B	MSN_Grm8+_1
PPP3R1	MSN_Grm8+_1
PRICKLE1	MSN_Grm8+_1
PRKCB	MSN_Grm8+_1
PRKG1	MSN_Grm8+_1
PSMA4	MSN_Grm8+_1
PSMA5	MSN_Grm8+_1
PSMA7	MSN_Grm8+_1
PSMC3	MSN_Grm8+_1
PTPRM	MSN_Grm8+_1
RANGAP1	MSN_Grm8+_1
REEP5	MSN_Grm8+_1
RELN	MSN_Grm8+_1
RERG	MSN_Grm8+_1
RNF169	MSN_Grm8+_1
RNF7	MSN_Grm8+_1
ROCK1	MSN_Grm8+_1
RPL10A	MSN_Grm8+_1
RPL22L1	MSN_Grm8+_1
RPL36A	MSN_Grm8+_1
RPS13	MSN_Grm8+_1
RPS15	MSN_Grm8+_1
SEC14L1	MSN_Grm8+_1
SLC25A11	MSN_Grm8+_1
SLC25A3	MSN_Grm8+_1
SPCS2	MSN_Grm8+_1
SPIN1	MSN_Grm8+_1
ST8SIA3	MSN_Grm8+_1
STARD10	MSN_Grm8+_1
STMN1	MSN_Grm8+_1
STMN4	MSN_Grm8+_1
STX1B	MSN_Grm8+_1
SYT11	MSN_Grm8+_1
TALDO1	MSN_Grm8+_1
TCEAL9	MSN_Grm8+_1
TCF25	MSN_Grm8+_1
TENM1	MSN_Grm8+_1
TGOLN2	MSN_Grm8+_1
TIMM13	MSN_Grm8+_1
TIMP2	MSN_Grm8+_1
TM2D3	MSN_Grm8+_1
TMA7	MSN_Grm8+_1
TMEM132A	MSN_Grm8+_1
TMEM147	MSN_Grm8+_1
TMEM30A	MSN_Grm8+_1
TOMM70	MSN_Grm8+_1
TPM1	MSN_Grm8+_1
TRIO	MSN_Grm8+_1
TSPYL1	MSN_Grm8+_1
TUBA1A	MSN_Grm8+_1
TUBB2A	MSN_Grm8+_1
UBA52	MSN_Grm8+_1
UNC50	MSN_Grm8+_1
UQCRC1	MSN_Grm8+_1
VDAC2	MSN_Grm8+_1
VDAC3	MSN_Grm8+_1
WBP4	MSN_Grm8+_1
YWHAB	MSN_Grm8+_1
YWHAH	MSN_Grm8+_1
YWHAQ	MSN_Grm8+_1
ZNF385B	MSN_Grm8+_1
ZMAT2	MSN_Grm8+_1
ADCY5	MSN_Grm8+_2
ALCAM	MSN_Grm8+_2
ATXN7L3	MSN_Grm8+_2
C1QTNF4	MSN_Grm8+_2
CACNA2D3	MSN_Grm8+_2
CALN1	MSN_Grm8+_2
CCNI	MSN_Grm8+_2
CD81	MSN_Grm8+_2
CLSTN1	MSN_Grm8+_2
DLGAP1	MSN_Grm8+_2
DRAM1	MSN_Grm8+_2
ERP29	MSN_Grm8+_2
FTH1	MSN_Grm8+_2
GABBR1	MSN_Grm8+_2
GJC3	MSN_Grm8+_2
GNAL	MSN_Grm8+_2
GRB2	MSN_Grm8+_2
GRIK4	MSN_Grm8+_2
HIGD2A	MSN_Grm8+_2
HIGD2B	MSN_Grm8+_2
INPP4B	MSN_Grm8+_2
KDM5D	MSN_Grm8+_2
L1CAM	MSN_Grm8+_2
LAMTOR2	MSN_Grm8+_2
LRRTM3	MSN_Grm8+_2
MAGED1	MSN_Grm8+_2
MTCH1	MSN_Grm8+_2
NELL2	MSN_Grm8+_2
NOMO2	MSN_Grm8+_2
NOMO3	MSN_Grm8+_2
NOMO1	MSN_Grm8+_2
PCBP4	MSN_Grm8+_2
PDE1A	MSN_Grm8+_2
PHACTR1	MSN_Grm8+_2
PLP1	MSN_Grm8+_2
PTN	MSN_Grm8+_2
PTPRE	MSN_Grm8+_2
RGS9	MSN_Grm8+_2
RPN2	MSN_Grm8+_2
RPTOR	MSN_Grm8+_2
RTN1	MSN_Grm8+_2
SARAF	MSN_Grm8+_2
SST	MSN_Grm8+_2
SYNPR	MSN_Grm8+_2
SYT17	MSN_Grm8+_2
SYT4	MSN_Grm8+_2
TSPAN13	MSN_Grm8+_2
TSPAN2	MSN_Grm8+_2
ZCCHC17	MSN_Grm8+_2
ARPP21	Neuroblast
PHACTR1	Neuroblast
PTPRD	Neuroblast
C2orf88	Oligodendrocytes
C15orf61	Oligodendrocytes
C16orf87	Oligodendrocytes
KIAA0408	Oligodendrocytes
C10orf143	Oligodendrocytes
AAK1	Oligodendrocytes
AASDHPPT	Oligodendrocytes
ABAT	Oligodendrocytes
ABHD11	Oligodendrocytes
ABHD3	Oligodendrocytes
ACO2	Oligodendrocytes
ACSL3	Oligodendrocytes
ACTB	Oligodendrocytes
ACTR1B	Oligodendrocytes
ACVR1	Oligodendrocytes
ADARB2	Oligodendrocytes
ADH5	Oligodendrocytes
ADIPOR2	Oligodendrocytes
AFF2	Oligodendrocytes
AFF3	Oligodendrocytes
AGFG2	Oligodendrocytes
AGO2	Oligodendrocytes
AGPAT4	Oligodendrocytes
AGPAT5	Oligodendrocytes
AHDC1	Oligodendrocytes
AIMP1	Oligodendrocytes
AK2	Oligodendrocytes
TAF9	Oligodendrocytes
AKAP11	Oligodendrocytes
AKR7L	Oligodendrocytes
ALCAM	Oligodendrocytes
ALG3	Oligodendrocytes
ALYREF	Oligodendrocytes
AMPD2	Oligodendrocytes
ANAPC7	Oligodendrocytes
ANKRD13A	Oligodendrocytes
ANP32D	Oligodendrocytes
ANP32A	Oligodendrocytes
ANP32E	Oligodendrocytes
AP1AR	Oligodendrocytes
AP1S2	Oligodendrocytes
AP3M2	Oligodendrocytes
APBB3	Oligodendrocytes
APLP1	Oligodendrocytes
APLP2	Oligodendrocytes
APOD	Oligodendrocytes
APOE	Oligodendrocytes
ARF4	Oligodendrocytes
ARGLU1	Oligodendrocytes
ARHGAP33	Oligodendrocytes
ARHGEF19	Oligodendrocytes
ARID4A	Oligodendrocytes
ARID5B	Oligodendrocytes
ARL3	Oligodendrocytes
ARL6IP1	Oligodendrocytes
ARMC1	Oligodendrocytes
ARMCX5	Oligodendrocytes
ARPC1A	Oligodendrocytes
ARRDC2	Oligodendrocytes
ARRDC3	Oligodendrocytes
ARVCF	Oligodendrocytes
ASRGL1	Oligodendrocytes
ATAD1	Oligodendrocytes
ATAT1	Oligodendrocytes
ATF4	Oligodendrocytes
ATF6B	Oligodendrocytes
ATG101	Oligodendrocytes
ATL1	Oligodendrocytes
ATL2	Oligodendrocytes
ATN1	Oligodendrocytes
ATOX1	Oligodendrocytes
ATP11A	Oligodendrocytes
ATP5F1A	Oligodendrocytes
ATP8A2	Oligodendrocytes
ATRAID	Oligodendrocytes
ATXN1	Oligodendrocytes
ATXN7L3B	Oligodendrocytes
AUP1	Oligodendrocytes
AZIN1	Oligodendrocytes
C5orf24	Oligodendrocytes
B2M	Oligodendrocytes
B3GAT1	Oligodendrocytes
B3GAT2	Oligodendrocytes
B9D1	Oligodendrocytes
BANP	Oligodendrocytes
BAP1	Oligodendrocytes
BBS7	Oligodendrocytes
C18orf32	Oligodendrocytes
BCAT1	Oligodendrocytes
BCCIP	Oligodendrocytes
BCL2L1	Oligodendrocytes
BICRAL	Oligodendrocytes
BNIP3	Oligodendrocytes
BTBD2	Oligodendrocytes
BTF3	Oligodendrocytes
BZW1	Oligodendrocytes
CACNA2D1	Oligodendrocytes
CADM2	Oligodendrocytes
CADM4	Oligodendrocytes
CAMSAP1	Oligodendrocytes
CANX	Oligodendrocytes
CA2	Oligodendrocytes
CASD1	Oligodendrocytes
CBX4	Oligodendrocytes
CBX5	Oligodendrocytes
CBY1	Oligodendrocytes
CCDC24	Oligodendrocytes
CCT3	Oligodendrocytes
CCT5	Oligodendrocytes
CD81	Oligodendrocytes
CDC37L1	Oligodendrocytes
CDC42BPA	Oligodendrocytes
CDH2	Oligodendrocytes
CDH20	Oligodendrocytes
CDIPT	Oligodendrocytes
CDK17	Oligodendrocytes
CDK8	Oligodendrocytes
CDKL3	Oligodendrocytes
CDON	Oligodendrocytes
CEP126	Oligodendrocytes
CETN3	Oligodendrocytes
CFAP20	Oligodendrocytes
CFL1	Oligodendrocytes
CGGBP1	Oligodendrocytes
CHD4	Oligodendrocytes
CIPC	Oligodendrocytes
CKB	Oligodendrocytes
CLCN3	Oligodendrocytes
CLDND1	Oligodendrocytes
CLEC16A	Oligodendrocytes
CLIP3	Oligodendrocytes
CLK1	Oligodendrocytes
