Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0002275	myeloid cell activation involved in immune response	 	1.405E-6	4.713E-3	1.150E-4	9.996E-4	15	586	ATP6V0C,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0042119	neutrophil activation	 	1.610E-6	5.400E-3	1.266E-4	1.101E-3	14	515	ATP6V0C,TUBB,RAB14,PPIA,PGAM1,PGRMC1,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006886	intracellular protein transport	 	1.661E-6	5.572E-3	1.266E-4	1.101E-3	27	1745	NPM1,RPL37,KIF1A,RPS8,RPS12,TUBB,RPS21,RPS27,RPS29,RAB14,YWHAH,KIFAP3,UBB,UBC,UBL5,ARL6IP1,ATP6V1D,SEC62,PAFAH1B1,NSG1,TMEM30A,ATP1B1,HSPA8,RPL11,HSP90AA1,RPL13,HSP90AB1
GO: Biological Process	GO:0006091	generation of precursor metabolites and energy	 	1.661E-6	5.573E-3	1.266E-4	1.101E-3	15	594	ATP5F1D,ATP5MC3,CHCHD10,CALM1,SLC25A4,GAPDH,COX6C,COX7C,NDUFA6,MDH1,PGAM1,COX5A,CHCHD2,GNAS,ALDOA
GO: Biological Process	GO:0006612	protein targeting to membrane	 	1.811E-6	6.077E-3	1.351E-4	1.174E-3	10	249	RPL37,RPS8,RPS12,RPS21,RPS27,RPS29,ARL6IP1,SEC62,RPL11,RPL13
GO: Biological Process	GO:0036230	granulocyte activation	 	1.971E-6	6.612E-3	1.407E-4	1.223E-3	14	524	ATP6V0C,TUBB,RAB14,PPIA,PGAM1,PGRMC1,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0002446	neutrophil mediated immunity	 	1.971E-6	6.612E-3	1.407E-4	1.223E-3	14	524	ATP6V0C,TUBB,RAB14,PPIA,PGAM1,PGRMC1,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0043269	regulation of ion transport	 	2.285E-6	7.667E-3	1.577E-4	1.371E-3	26	1665	RELN,CALM1,SLC25A4,SLC25A5,ACTB,CHGA,GRM1,PPIA,YWHAH,OPRM1,SHISA9,CARTPT,SLC8A1,UBL5,KCNA1,ARL6IP1,TMEM30A,TAC1,SARAF,TESC,GNAS,NNAT,ATP1B1,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0002444	myeloid leukocyte mediated immunity	 	2.303E-6	7.725E-3	1.577E-4	1.371E-3	15	610	ATP6V0C,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0098916	anterograde trans-synaptic signaling	 	3.233E-6	1.085E-2	2.127E-4	1.850E-3	20	1076	CNTN4,GAD2,RELN,CALM1,PENK,GRM1,GPR88,LRRC4,YWHAH,OPRM1,SHISA9,SLC32A1,CARTPT,KCNA1,GUCY1A1,PAFAH1B1,NSG1,TAC1,GNAS,HSPA8
GO: Biological Process	GO:0007268	chemical synaptic transmission	 	3.233E-6	1.085E-2	2.127E-4	1.850E-3	20	1076	CNTN4,GAD2,RELN,CALM1,PENK,GRM1,GPR88,LRRC4,YWHAH,OPRM1,SHISA9,SLC32A1,CARTPT,KCNA1,GUCY1A1,PAFAH1B1,NSG1,TAC1,GNAS,HSPA8
GO: Biological Process	GO:0009141	nucleoside triphosphate metabolic process	 	3.381E-6	1.134E-2	2.178E-4	1.894E-3	10	267	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,COX6C,COX7C,NDUFA6,COX5A,CHCHD2,ALDOA
GO: Biological Process	GO:0098662	inorganic cation transmembrane transport	 	3.449E-6	1.157E-2	2.178E-4	1.894E-3	19	985	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,CALM1,SLC25A4,COX6C,COX7C,NDUFA6,YWHAH,OPRM1,SLC8A1,KCNA1,COX5A,ATP6V1D,KCNK1,CHCHD2,TESC,ATP1B1
GO: Biological Process	GO:0009152	purine ribonucleotide biosynthetic process	 	3.506E-6	1.176E-2	2.178E-4	1.894E-3	11	332	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,COX6C,COX7C,NDUFA6,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0099537	trans-synaptic signaling	 	3.665E-6	1.230E-2	2.202E-4	1.915E-3	20	1085	CNTN4,GAD2,RELN,CALM1,PENK,GRM1,GPR88,LRRC4,YWHAH,OPRM1,SHISA9,SLC32A1,CARTPT,KCNA1,GUCY1A1,PAFAH1B1,NSG1,TAC1,GNAS,HSPA8
GO: Biological Process	GO:0043335	protein unfolding	 	3.675E-6	1.233E-2	2.202E-4	1.915E-3	3	6	HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0044057	regulation of system process	 	3.949E-6	1.325E-2	2.324E-4	2.021E-3	17	810	RELN,CALM1,SLC25A4,CHGA,GRM1,OPRM1,SHISA9,CARTPT,SLC8A1,KCNA1,GUCY1A1,CTNNA3,KCNK1,TAC1,GNAS,ATP1B1,PBX3
GO: Biological Process	GO:0019083	viral transcription	 	4.176E-6	1.401E-2	2.416E-4	2.101E-3	9	214	RPL37,RPS8,RPS12,RPS21,RPS27,RPS29,RPL11,ATG16L2,RPL13
GO: Biological Process	GO:0009628	response to abiotic stimulus	 	4.480E-6	1.503E-2	2.548E-4	2.215E-3	27	1839	NPM1,ATP5MC3,RELN,CALM1,PSMA7,PENK,ACTB,DNAJB6,ACTG1,GRM1,GPR88,PPIA,OPRM1,JUND,SLC8A1,UBB,UBC,KCNA1,CHCHD2,TAC1,PCSK1N,ATP1B1,ALDOA,HSPA8,GOT1,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0099536	synaptic signaling	 	4.951E-6	1.661E-2	2.769E-4	2.407E-3	20	1107	CNTN4,GAD2,RELN,CALM1,PENK,GRM1,GPR88,LRRC4,YWHAH,OPRM1,SHISA9,SLC32A1,CARTPT,KCNA1,GUCY1A1,PAFAH1B1,NSG1,TAC1,GNAS,HSPA8
GO: Biological Process	GO:0009260	ribonucleotide biosynthetic process	 	5.198E-6	1.744E-2	2.859E-4	2.486E-3	11	346	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,COX6C,COX7C,NDUFA6,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0050807	regulation of synapse organization	 	5.314E-6	1.783E-2	2.866E-4	2.493E-3	10	281	RELN,LZTS3,KIF1A,TUBB,LRTM1,LINGO2,PGRMC1,PAFAH1B1,ROBO2,HSPA8
GO: Biological Process	GO:0007006	mitochondrial membrane organization	 	5.383E-6	1.806E-2	2.866E-4	2.493E-3	8	166	ATP5F1D,ATP5MC3,CHCHD10,CALM1,SLC25A4,SLC25A5,YWHAH,HSP90AA1
GO: Biological Process	GO:0050808	synapse organization	 	5.865E-6	1.968E-2	3.074E-4	2.673E-3	14	576	RELN,CHCHD10,LZTS3,KIF1A,ACTB,TUBB,LRTM1,ACTG1,LINGO2,LRRC4,PGRMC1,PAFAH1B1,ROBO2,HSPA8
GO: Biological Process	GO:0046390	ribose phosphate biosynthetic process	 	6.119E-6	2.053E-2	3.158E-4	2.746E-3	11	352	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,COX6C,COX7C,NDUFA6,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0006119	oxidative phosphorylation	 	6.698E-6	2.247E-2	3.405E-4	2.961E-3	8	171	ATP5F1D,ATP5MC3,CHCHD10,COX6C,COX7C,NDUFA6,COX5A,CHCHD2
GO: Biological Process	GO:0002274	myeloid leukocyte activation	 	7.636E-6	2.562E-2	3.824E-4	3.325E-3	16	761	ATP6V0C,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,JUND,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006164	purine nucleotide biosynthetic process	 	8.180E-6	2.744E-2	3.963E-4	3.446E-3	11	363	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,COX6C,COX7C,NDUFA6,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0019080	viral gene expression	 	8.314E-6	2.789E-2	3.963E-4	3.446E-3	9	233	RPL37,RPS8,RPS12,RPS21,RPS27,RPS29,RPL11,ATG16L2,RPL13
GO: Biological Process	GO:0019637	organophosphate metabolic process	 	8.327E-6	2.794E-2	3.963E-4	3.446E-3	21	1248	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,CALM1,GAPDH,COX6C,COX7C,NDUFA6,RAB14,PGAM1,DPM1,GDE1,CKB,COX5A,GUCY1A1,SERINC1,PAFAH1B1,CHCHD2,PISD,ALDOA
GO: Biological Process	GO:0050803	regulation of synapse structure or activity	 	8.386E-6	2.814E-2	3.963E-4	3.446E-3	10	296	RELN,LZTS3,KIF1A,TUBB,LRTM1,LINGO2,PGRMC1,PAFAH1B1,ROBO2,HSPA8
GO: Biological Process	GO:0043270	positive regulation of ion transport	 	8.693E-6	2.917E-2	4.051E-4	3.522E-3	17	860	RELN,CALM1,ACTB,PPIA,YWHAH,CARTPT,UBL5,KCNA1,ARL6IP1,TMEM30A,TAC1,TESC,GNAS,NNAT,ATP1B1,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0090407	organophosphate biosynthetic process	 	8.988E-6	3.016E-2	4.131E-4	3.592E-3	16	771	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,COX6C,COX7C,NDUFA6,RAB14,DPM1,CKB,COX5A,GUCY1A1,SERINC1,CHCHD2,PISD,ALDOA
GO: Biological Process	GO:0051050	positive regulation of transport	 	9.888E-6	3.317E-2	4.483E-4	3.898E-3	20	1160	RELN,CHCHD10,CALM1,SLC25A4,ACTB,PPIA,YWHAH,CARTPT,UBL5,KCNA1,ARL6IP1,TMEM30A,TAC1,TESC,GNAS,NNAT,ATP1B1,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0072522	purine-containing compound biosynthetic process	 	1.029E-5	3.453E-2	4.605E-4	4.004E-3	11	372	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,COX6C,COX7C,NDUFA6,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0035637	multicellular organismal signaling	 	1.054E-5	3.537E-2	4.654E-4	4.047E-3	9	240	CALM1,GPR88,CARTPT,SLC8A1,KCNA1,PAFAH1B1,CTNNA3,KCNK1,ATP1B1
GO: Biological Process	GO:0034655	nucleobase-containing compound catabolic process	 	1.101E-5	3.694E-2	4.753E-4	4.133E-3	14	609	NPM1,RPL37,SERBP1,PSMA7,RPS8,RPS12,RPS21,RPS27,RPS29,UBB,UBC,HSPA8,RPL11,RPL13
GO: Biological Process	GO:0021762	substantia nigra development	 	1.105E-5	3.708E-2	4.753E-4	4.133E-3	5	51	CALM1,ACTB,ACTG1,YWHAH,CKB
GO: Biological Process	GO:0098660	inorganic ion transmembrane transport	 	1.249E-5	4.190E-2	5.304E-4	4.612E-3	19	1078	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,CALM1,SLC25A4,COX6C,COX7C,NDUFA6,YWHAH,OPRM1,SLC8A1,KCNA1,COX5A,ATP6V1D,KCNK1,CHCHD2,TESC,ATP1B1
GO: Biological Process	GO:0032880	regulation of protein localization	 	1.677E-5	5.627E-2	7.034E-4	6.116E-3	19	1101	NPM1,SLC25A4,SLC25A5,ACTB,DNAJB6,CHGA,GRM1,RAB14,PPIA,PGRMC1,YWHAH,OPRM1,CARTPT,UBL5,TMEM30A,NNAT,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:1901361	organic cyclic compound catabolic process	 	1.760E-5	5.905E-2	7.290E-4	6.339E-3	15	723	NPM1,RPL37,SERBP1,PSMA7,RPS8,RPS12,RPS21,RPS27,RPS29,YWHAH,UBB,UBC,HSPA8,RPL11,RPL13
GO: Biological Process	GO:0055067	monovalent inorganic cation homeostasis	 	1.810E-5	6.071E-2	7.404E-4	6.438E-3	8	196	ATP6V0C,SLC8A1,ATP6AP2,ATP6V1D,TAC1,TESC,GNAS,ATP1B1
GO: Biological Process	GO:0098771	inorganic ion homeostasis	 	1.935E-5	6.492E-2	7.821E-4	6.801E-3	17	915	TPT1,ATP6V0C,CALM1,CHGA,GRM1,OPRM1,CKB,SLC8A1,KCNA1,ATP6AP2,ATP6V1D,FTH1,TAC1,TESC,GNAS,ATP1B1,GOT1
GO: Biological Process	GO:0022898	regulation of transmembrane transporter activity	 	1.985E-5	6.661E-2	7.929E-4	6.895E-3	10	327	RELN,CALM1,SLC25A4,ACTB,YWHAH,OPRM1,SHISA9,KCNA1,TESC,ATP1B1
GO: Biological Process	GO:0046700	heterocycle catabolic process	 	2.599E-5	8.720E-2	1.026E-3	8.921E-3	14	658	NPM1,RPL37,SERBP1,PSMA7,RPS8,RPS12,RPS21,RPS27,RPS29,UBB,UBC,HSPA8,RPL11,RPL13
GO: Biological Process	GO:0021955	central nervous system neuron axonogenesis	 	2.673E-5	8.969E-2	1.043E-3	9.069E-3	5	61	SLIT2,PAFAH1B1,ROBO2,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0044270	cellular nitrogen compound catabolic process	 	2.824E-5	9.474E-2	1.089E-3	9.470E-3	14	663	NPM1,RPL37,SERBP1,PSMA7,RPS8,RPS12,RPS21,RPS27,RPS29,UBB,UBC,HSPA8,RPL11,RPL13
GO: Biological Process	GO:0050821	protein stabilization	 	2.969E-5	9.960E-2	1.113E-3	9.678E-3	8	210	NPM1,GAPDH,SUGT1,TESC,ATP1B1,RPL11,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0032409	regulation of transporter activity	 	2.984E-5	1.001E-1	1.113E-3	9.678E-3	10	343	RELN,CALM1,SLC25A4,ACTB,YWHAH,OPRM1,SHISA9,KCNA1,TESC,ATP1B1
GO: Biological Process	GO:0060322	head development	 	2.986E-5	1.002E-1	1.113E-3	9.678E-3	21	1359	CNTN4,RELN,CALM1,KIF1A,ACTB,ACTG1,YWHAH,CKB,SLC32A1,SLIT2,SLC8A1,UBB,KCNA1,ATP6AP2,PAFAH1B1,ROBO2,PCSK1N,NNAT,ALDOA,PBX3,HSPA8
GO: Biological Process	GO:0007417	central nervous system development	 	3.054E-5	1.025E-1	1.126E-3	9.791E-3	24	1694	CNTN4,RELN,CALM1,KIF1A,ACTB,ACTG1,YWHAH,CKB,SLC32A1,SLIT2,SLC8A1,UBB,KCNA1,COX5A,ATP6AP2,PAFAH1B1,ROBO2,PCSK1N,NNAT,ALDOA,PBX3,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0032989	cellular component morphogenesis	 	3.321E-5	1.114E-1	1.211E-3	1.053E-2	19	1157	CNTN4,RELN,CHCHD10,LZTS3,KIF1A,ACTB,LRTM1,DNAJB6,ACTG1,PGRMC1,YWHAH,SLIT2,SLC8A1,UBB,PAFAH1B1,ROBO2,ALDOA,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0000956	nuclear-transcribed mRNA catabolic process	 	3.396E-5	1.139E-1	1.217E-3	1.058E-2	8	214	RPL37,RPS8,RPS12,RPS21,RPS27,RPS29,RPL11,RPL13
GO: Biological Process	GO:0009150	purine ribonucleotide metabolic process	 	3.410E-5	1.144E-1	1.217E-3	1.058E-2	13	587	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,GAPDH,COX6C,COX7C,NDUFA6,PGAM1,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0050801	ion homeostasis	 	3.599E-5	1.207E-1	1.260E-3	1.095E-2	17	961	TPT1,ATP6V0C,CALM1,CHGA,GRM1,OPRM1,CKB,SLC8A1,KCNA1,ATP6AP2,ATP6V1D,FTH1,TAC1,TESC,GNAS,ATP1B1,GOT1
GO: Biological Process	GO:0023061	signal release	 	3.605E-5	1.209E-1	1.260E-3	1.095E-2	14	678	GAD2,CALM1,SLC25A4,SLC25A5,SELENOM,CHGA,OPRM1,SLC32A1,CARTPT,NSG1,TAC1,GNAS,NNAT,HSPA8
GO: Biological Process	GO:0019439	aromatic compound catabolic process	 	3.722E-5	1.249E-1	1.287E-3	1.119E-2	14	680	NPM1,RPL37,SERBP1,PSMA7,RPS8,RPS12,RPS21,RPS27,RPS29,UBB,UBC,HSPA8,RPL11,RPL13
GO: Biological Process	GO:0009165	nucleotide biosynthetic process	 	4.079E-5	1.369E-1	1.396E-3	1.214E-2	11	432	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,COX6C,COX7C,NDUFA6,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0010644	cell communication by electrical coupling	 	4.238E-5	1.422E-1	1.436E-3	1.249E-2	4	34	CALM1,SLC8A1,KCNA1,ATP1B1
GO: Biological Process	GO:1901293	nucleoside phosphate biosynthetic process	 	4.342E-5	1.457E-1	1.457E-3	1.267E-2	11	435	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,COX6C,COX7C,NDUFA6,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0007420	brain development	 	4.483E-5	1.504E-1	1.489E-3	1.295E-2	20	1289	CNTN4,RELN,CALM1,KIF1A,ACTB,ACTG1,YWHAH,CKB,SLC32A1,SLIT2,SLC8A1,UBB,KCNA1,PAFAH1B1,ROBO2,PCSK1N,NNAT,ALDOA,PBX3,HSPA8
GO: Biological Process	GO:0045055	regulated exocytosis	 	4.567E-5	1.532E-1	1.502E-3	1.306E-2	16	881	ATP6V0C,CALM1,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0009259	ribonucleotide metabolic process	 	4.890E-5	1.640E-1	1.593E-3	1.385E-2	13	608	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,GAPDH,COX6C,COX7C,NDUFA6,PGAM1,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0099173	postsynapse organization	 	5.484E-5	1.840E-1	1.769E-3	1.538E-2	8	229	RELN,LZTS3,KIF1A,ACTB,ACTG1,LRRC4,PAFAH1B1,HSPA8
GO: Biological Process	GO:0002366	leukocyte activation involved in immune response	 	5.625E-5	1.887E-1	1.796E-3	1.562E-2	15	800	ATP6V0C,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0019693	ribose phosphate metabolic process	 	5.678E-5	1.905E-1	1.796E-3	1.562E-2	13	617	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,GAPDH,COX6C,COX7C,NDUFA6,PGAM1,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0055080	cation homeostasis	 	5.729E-5	1.922E-1	1.796E-3	1.562E-2	16	898	TPT1,ATP6V0C,CALM1,CHGA,GRM1,OPRM1,SLC8A1,KCNA1,ATP6AP2,ATP6V1D,FTH1,TAC1,TESC,GNAS,ATP1B1,GOT1
GO: Biological Process	GO:0002263	cell activation involved in immune response	 	5.950E-5	1.996E-1	1.848E-3	1.607E-2	15	804	ATP6V0C,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006873	cellular ion homeostasis	 	6.559E-5	2.201E-1	2.019E-3	1.756E-2	15	811	TPT1,ATP6V0C,CALM1,CHGA,GRM1,OPRM1,CKB,SLC8A1,ATP6AP2,ATP6V1D,FTH1,TAC1,TESC,ATP1B1,GOT1
GO: Biological Process	GO:0006163	purine nucleotide metabolic process	 	6.683E-5	2.242E-1	2.038E-3	1.772E-2	13	627	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,GAPDH,COX6C,COX7C,NDUFA6,PGAM1,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0006887	exocytosis	 	7.089E-5	2.378E-1	2.105E-3	1.830E-2	17	1015	ATP6V0C,CALM1,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,STXBP6,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0140029	exocytic process	 	7.089E-5	2.378E-1	2.105E-3	1.830E-2	17	1015	ATP6V0C,CALM1,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,STXBP6,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0099500	vesicle fusion to plasma membrane	 	7.089E-5	2.378E-1	2.105E-3	1.830E-2	17	1015	ATP6V0C,CALM1,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,STXBP6,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0055078	sodium ion homeostasis	 	7.274E-5	2.440E-1	2.141E-3	1.862E-2	5	75	SLC8A1,TAC1,TESC,GNAS,ATP1B1
GO: Biological Process	GO:0016071	mRNA metabolic process	 	9.085E-5	3.048E-1	2.650E-3	2.305E-2	16	934	NPM1,RPL37,SERBP1,PSMA7,RPS8,RPS12,RPS21,RPS27,RPS29,UBB,UBC,UBL5,CELF3,HSPA8,RPL11,RPL13
GO: Biological Process	GO:0015980	energy derivation by oxidation of organic compounds	 	9.713E-5	3.259E-1	2.809E-3	2.443E-2	9	319	ATP5F1D,CALM1,COX6C,COX7C,NDUFA6,MDH1,COX5A,CHCHD2,GNAS
GO: Biological Process	GO:0061364	apoptotic process involved in luteolysis	 	9.824E-5	3.296E-1	2.817E-3	2.450E-2	2	3	SLIT2,ROBO2
GO: Biological Process	GO:0072521	purine-containing compound metabolic process	 	1.005E-4	3.371E-1	2.857E-3	2.484E-2	13	653	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,GAPDH,COX6C,COX7C,NDUFA6,PGAM1,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0030004	cellular monovalent inorganic cation homeostasis	 	1.213E-4	4.071E-1	3.393E-3	2.950E-2	6	133	ATP6V0C,SLC8A1,ATP6AP2,ATP6V1D,TESC,ATP1B1
GO: Biological Process	GO:0021954	central nervous system neuron development	 	1.213E-4	4.071E-1	3.393E-3	2.950E-2	6	133	SLIT2,UBB,PAFAH1B1,ROBO2,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0048812	neuron projection morphogenesis	 	1.263E-4	4.238E-1	3.503E-3	3.046E-2	16	961	CNTN4,RELN,CHCHD10,LZTS3,KIF1A,ACTB,LRTM1,PGRMC1,YWHAH,SLIT2,UBB,PAFAH1B1,ROBO2,ALDOA,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0090075	relaxation of muscle	 	1.297E-4	4.351E-1	3.566E-3	3.101E-2	4	45	CHGA,SLC8A1,GUCY1A1,ATP1B1
GO: Biological Process	GO:0031647	regulation of protein stability	 	1.374E-4	4.610E-1	3.719E-3	3.234E-2	9	334	NPM1,GAPDH,SUGT1,TESC,ATP1B1,HSPA8,RPL11,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006906	vesicle fusion	 	1.375E-4	4.612E-1	3.719E-3	3.234E-2	17	1072	ATP6V0C,CALM1,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,STXBP6,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0007626	locomotory behavior	 	1.405E-4	4.715E-1	3.772E-3	3.280E-2	9	335	RELN,PENK,DNAJB6,NPAS3,GRM1,GPR88,OPRM1,PAFAH1B1,PBX3
GO: Biological Process	GO:0061684	chaperone-mediated autophagy	 	1.426E-4	4.783E-1	3.796E-3	3.301E-2	3	18	HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0090174	organelle membrane fusion	 	1.470E-4	4.930E-1	3.882E-3	3.376E-2	17	1078	ATP6V0C,CALM1,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,STXBP6,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0120039	plasma membrane bounded cell projection morphogenesis	 	1.527E-4	5.122E-1	4.001E-3	3.479E-2	16	977	CNTN4,RELN,CHCHD10,LZTS3,KIF1A,ACTB,LRTM1,PGRMC1,YWHAH,SLIT2,UBB,PAFAH1B1,ROBO2,ALDOA,HSP90AA1,HSP90AB1
GO: Biological Process	GO:1901137	carbohydrate derivative biosynthetic process	 	1.559E-4	5.230E-1	4.054E-3	3.525E-2	15	877	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,COX6C,COX7C,NDUFA6,DPM1,COX5A,GUCY1A1,CHCHD2,CHSY3,ITM2C,ALDOA,ITM2B
GO: Biological Process	GO:0048858	cell projection morphogenesis	 	1.656E-4	5.556E-1	4.274E-3	3.716E-2	16	984	CNTN4,RELN,CHCHD10,LZTS3,KIF1A,ACTB,LRTM1,PGRMC1,YWHAH,SLIT2,UBB,PAFAH1B1,ROBO2,ALDOA,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0031175	neuron projection development	 	1.749E-4	5.869E-1	4.480E-3	3.896E-2	20	1424	CNTN4,RELN,CHCHD10,LZTS3,KIF1A,ACTB,LRTM1,PGRMC1,YWHAH,SLIT2,UBB,STMN3,PAFAH1B1,TMEM30A,ROBO2,ITM2C,ALDOA,BEX2,HSP90AA1,HSP90AB1
GO: Biological Process	GO:1904062	regulation of cation transmembrane transport	 	1.864E-4	6.254E-1	4.738E-3	4.120E-2	10	428	RELN,CALM1,SLC25A4,YWHAH,OPRM1,SHISA9,SLC8A1,KCNA1,TESC,ATP1B1
GO: Biological Process	GO:0019725	cellular homeostasis	 	1.907E-4	6.396E-1	4.809E-3	4.182E-2	18	1210	NPM1,TPT1,ATP6V0C,CALM1,CHGA,GRM1,OPRM1,CKB,CARTPT,SLC8A1,ATP6AP2,ATP6V1D,FTH1,TAC1,TESC,ATP1B1,ALDOA,GOT1
GO: Biological Process	GO:0150111	regulation of transepithelial transport	 	1.957E-4	6.567E-1	4.822E-3	4.193E-2	2	4	ACTB,ACTG1
GO: Biological Process	GO:0050923	regulation of negative chemotaxis	 	1.957E-4	6.567E-1	4.822E-3	4.193E-2	2	4	SLIT2,ROBO2
GO: Biological Process	GO:0015853	adenine transport	 	1.957E-4	6.567E-1	4.822E-3	4.193E-2	2	4	SLC25A4,SLC25A5
GO: Biological Process	GO:0030003	cellular cation homeostasis	 	1.969E-4	6.606E-1	4.822E-3	4.193E-2	14	796	TPT1,ATP6V0C,CALM1,CHGA,GRM1,OPRM1,SLC8A1,ATP6AP2,ATP6V1D,FTH1,TAC1,TESC,ATP1B1,GOT1
GO: Biological Process	GO:0006937	regulation of muscle contraction	 	1.983E-4	6.654E-1	4.822E-3	4.193E-2	7	207	CALM1,CHGA,SLC8A1,KCNA1,GUCY1A1,CTNNA3,ATP1B1
