p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.82527763031692e-12	0.311278089202737	0.55	0.646	1.01060146557757e-07	Cluster_3	Kidins220
2.09052817167745e-12	0.396960793591296	0.116	0.075	1.15746273281265e-07	Cluster_3	Cntrl
2.09446279828041e-12	0.345468006083658	0.615	0.745	1.15964121752391e-07	Cluster_3	Tmcc1
3.0134942376173e-12	0.396007621336917	0.106	0.067	1.66848135454157e-07	Cluster_3	Rnh1
4.65864852195166e-12	0.528416769172812	0.187	0.147	2.57935392714898e-07	Cluster_3	Gm20732
6.36329217718307e-12	0.516157471384921	0.483	0.468	3.52316397974095e-07	Cluster_3	Xist
6.42018421992153e-12	0.484275835989478	0.144	0.103	3.55466339704396e-07	Cluster_3	Gm26827
7.52933391419227e-12	0.387933515935661	0.58	0.684	4.16876630827084e-07	Cluster_3	Psd3
7.84059582280431e-12	0.520637782341143	0.405	0.432	4.34110268921206e-07	Cluster_3	Ptpra
1.49958758184707e-11	0.609719518513975	0.269	0.244	8.30276656441269e-07	Cluster_3	Bckdhb
1.67411213040126e-11	0.468592705222288	0.161	0.119	9.26905663239268e-07	Cluster_3	Vezf1
2.33527046310014e-11	0.523434973606646	0.374	0.383	1.29296919730465e-06	Cluster_3	Ablim1
2.58159126527443e-11	0.429679987441452	0.151	0.11	1.4293496358445e-06	Cluster_3	Slc10a7
3.38832608501734e-11	0.64168481572562	0.214	0.181	1.87601450349155e-06	Cluster_3	Gm48765
4.80244326909447e-11	0.575145226470224	0.271	0.248	2.65896876479954e-06	Cluster_3	Hibadh
4.90586731640097e-11	0.480086578719181	0.133	0.094	2.71623155707172e-06	Cluster_3	Antxr1
6.67368724888723e-11	0.555481364334375	0.194	0.158	3.69502041909139e-06	Cluster_3	Hdhd5
7.80011649056195e-11	0.520681609416131	0.462	0.533	4.31869049732943e-06	Cluster_3	Eif4g3
1.81446618763542e-10	0.404986174546405	0.512	0.595	1.0046154941081e-05	Cluster_3	Fchsd2
2.55637078268891e-10	0.555313273244674	0.195	0.163	1.41538581125137e-05	Cluster_3	Kbtbd11
2.70101495117807e-10	0.525442582940543	0.2	0.166	1.49547094801876e-05	Cluster_3	Stxbp4
3.20419650744928e-10	0.554369702258855	0.369	0.39	1.77406748027944e-05	Cluster_3	Nbeal1
4.23281746312089e-10	0.546424698361847	0.413	0.458	2.34358404480615e-05	Cluster_3	Sesn1
4.40393651031117e-10	0.5798794889929	0.279	0.263	2.43832752766398e-05	Cluster_3	Hdac4
5.0611196065937e-10	0.414577009837462	0.534	0.654	2.80219009258273e-05	Cluster_3	Jmjd1c
5.57981517567002e-10	0.436123985611973	0.129	0.093	3.08937626831322e-05	Cluster_3	Spata1
5.63863645692278e-10	0.533907689291106	0.162	0.126	3.12194384710444e-05	Cluster_3	H1f2
6.44860745188697e-10	0.489031123412399	0.152	0.117	3.57040048788626e-05	Cluster_3	Gm32618
7.50483572369368e-10	0.386218269791726	0.314	0.282	4.15520239513748e-05	Cluster_3	Dpyd
8.39968623510844e-10	0.472228985727709	0.181	0.145	4.65065427779249e-05	Cluster_3	Tet1
1.35196179197052e-09	0.545393527853145	0.397	0.43	7.48540685360317e-05	Cluster_3	Neo1
1.85641731670377e-09	0.634862025888138	0.24	0.222	0.000102784257573938	Cluster_3	Pfn2
1.95356131614642e-09	0.407685254768334	0.116	0.082	0.000108162829391079	Cluster_3	Ctsf
2.59904617123201e-09	0.482819808221539	0.477	0.565	0.000143901389362603	Cluster_3	Rabep1
2.64682306021182e-09	0.517833384466012	0.221	0.191	0.000146546652374748	Cluster_3	Bcl9
2.70600507429271e-09	0.555668474890975	0.208	0.18	0.000149823382948365	Cluster_3	Ifrd1
3.41526478077052e-09	0.628390586521056	0.28	0.273	0.000189092965116921	Cluster_3	Hacd3
3.45787239924005e-09	0.567382534181133	0.275	0.261	0.000191452021128724	Cluster_3	Rnf180
3.84107516241665e-09	0.585435618389706	0.268	0.256	0.000212668808517522	Cluster_3	Rcn2
5.421938191424e-09	0.574309226461582	0.203	0.175	0.000300196451844573	Cluster_3	Marchf2
5.85606590602527e-09	0.51924782848066	0.205	0.177	0.000324232801018901	Cluster_3	Abcd3
5.99682527641723e-09	0.553808321474038	0.255	0.236	0.000332026225079393	Cluster_3	Srebf2
6.99920366520776e-09	0.362002308349042	0.173	0.135	0.000387524909331558	Cluster_3	Adra1a
7.28257514585776e-09	0.483713899262899	0.195	0.163	0.000403214338100707	Cluster_3	Sema4d
8.0314251690106e-09	0.414542578261836	0.443	0.518	0.00044467591733261	Cluster_3	Slc25a3
9.288621281202e-09	0.340173028778441	0.1	0.069	0.000514283094476311	Cluster_3	Tmem241
9.78440160080954e-09	0.528310723258012	0.19	0.16	0.000541732963432022	Cluster_3	Arl8a
1.09562778338439e-08	0.408303803008105	0.107	0.076	0.000606616234826435	Cluster_3	Fndc4
1.11506751969428e-08	0.329198832640214	0.559	0.656	0.00061737943362913	Cluster_3	Limch1
1.15884572099666e-08	0.422832479868724	0.129	0.096	0.000641618110344223	Cluster_3	Gpr19
1.3386271146161e-08	0.528357430429154	0.182	0.154	0.000741157674549497	Cluster_3	Kcna2
1.63868244010065e-08	0.561853157230565	0.304	0.306	0.000907289306610529	Cluster_3	Cbx5
1.9219140109473e-08	0.437524733567499	0.143	0.11	0.00106410613044119	Cluster_3	Gm20646
2.17953482656838e-08	0.579639741973998	0.247	0.23	0.00120674304742611	Cluster_3	Stt3b
2.3523185617991e-08	0.445197384157338	0.143	0.11	0.00130240821811131	Cluster_3	Ppp4r1l-ps
2.55257099156548e-08	0.405786557412766	0.115	0.084	0.00141328198090006	Cluster_3	Derl1
2.63598821849384e-08	0.429170697209604	0.219	0.191	0.00145946759693348	Cluster_3	Vgll4
3.01887736528678e-08	0.541595559914018	0.419	0.454	0.00167146183083833	Cluster_3	Wwox
3.14882612005053e-08	0.553415009875289	0.282	0.278	0.00174341055788838	Cluster_3	Nr1d2
3.30996290699199e-08	0.472913971377172	0.181	0.154	0.00183262716271425	Cluster_3	Dbp
3.3262295397035e-08	0.41440863300369	0.408	0.444	0.00184163350924763	Cluster_3	Igf1r
3.39457270635591e-08	0.544389491684009	0.257	0.244	0.00187947307032807	Cluster_3	Tank
3.94463251050557e-08	0.318857919147714	0.151	0.116	0.00218402468209162	Cluster_3	Gna12
4.14611072073104e-08	0.531469529581136	0.349	0.371	0.00229557712274715	Cluster_3	Vwa8
4.44879646797702e-08	0.375687806649859	0.102	0.072	0.00246316514042483	Cluster_3	Tmem218
5.01373041031213e-08	0.528941625050982	0.182	0.156	0.00277595211627752	Cluster_3	Mfhas1
5.39675728583657e-08	0.509123222934012	0.206	0.182	0.00298802260644913	Cluster_3	Etfa
5.60837981068243e-08	0.396612328518702	0.157	0.121	0.00310519164978054	Cluster_3	Tshz2
7.2214780465951e-08	0.514048907355531	0.184	0.157	0.00399831575005831	Cluster_3	Por
8.7473469618189e-08	0.555809331995304	0.277	0.272	0.00484314359235027	Cluster_3	Tle1
8.8561250342686e-08	0.43374727879488	0.146	0.115	0.00490337074772349	Cluster_3	Btg1
9.55446594884101e-08	0.537563255286343	0.313	0.317	0.0052900211618948	Cluster_3	Foxo1
1.05614726071478e-07	0.540796391574674	0.37	0.406	0.00584757053839955	Cluster_3	Atxn2
1.06787503459842e-07	0.485795626469483	0.168	0.14	0.00591250370406106	Cluster_3	Sh3bgrl
1.08020673431004e-07	0.483610584069693	0.337	0.348	0.00598078062585439	Cluster_3	Sorcs2
1.15853291749694e-07	0.328589871944103	0.262	0.242	0.00641444920430529	Cluster_3	Ptma
1.2056929200934e-07	0.306579129075688	0.539	0.579	0.00667555999068113	Cluster_3	Sema6d
1.49707303029988e-07	0.39179539109922	0.14	0.109	0.00828884424686132	Cluster_3	Slc48a1
1.66212659583059e-07	0.424125850894732	0.126	0.098	0.0092026963231352	Cluster_3	Gm15520
1.94985480877486e-07	0.431819516092251	0.139	0.11	0.0107957611197438	Cluster_3	Stat3
2.11445503748236e-07	0.420914960171977	0.18	0.151	0.0117071032060286	Cluster_3	Elf2
2.90959868726372e-07	0.497141673344574	0.448	0.537	0.0161095750517731	Cluster_3	Epc1
2.99441344972163e-07	0.46769021656654	0.359	0.386	0.0165791689470738	Cluster_3	Nrxn2
3.08590248206775e-07	0.435345133848218	0.149	0.121	0.0170857162724645	Cluster_3	Tmem170b
3.68251799683365e-07	0.489666837341838	0.3	0.301	0.0203889973930689	Cluster_3	Ppp1r10
3.9163166489016e-07	0.442016297375775	0.167	0.14	0.0216834703899735	Cluster_3	Zfp516
3.96410323022405e-07	0.463914713339201	0.377	0.412	0.0219480503547815	Cluster_3	Atf7ip
3.97759712627178e-07	0.384337161001174	0.108	0.08	0.0220227620090289	Cluster_3	Gm29514
4.77945522792568e-07	0.39423727234643	0.12	0.092	0.0264624097604561	Cluster_3	Mmut
4.99814790817954e-07	0.435071339660779	0.178	0.152	0.0276732455232177	Cluster_3	Npc1
5.1916580177514e-07	0.499219641339655	0.168	0.143	0.0287446529468842	Cluster_3	Slc35d1
5.35879943785656e-07	0.463370627238889	0.177	0.152	0.0296700648475804	Cluster_3	Hadha
7.31138289471651e-07	0.374165812542239	0.102	0.076	0.0404809336731769	Cluster_3	Vegfb
1.06177564195205e-06	0.580282646162673	0.246	0.241	0.0587873319679589	Cluster_3	Ap3s1
1.25200913281623e-06	0.327262450455722	0.119	0.091	0.069319989656636	Cluster_3	Scamp2
1.55825452895424e-06	0.403963272465354	0.1	0.074	0.0862758785046094	Cluster_3	Notch3
2.89785083818162e-06	0.53809335203329	0.18	0.16	0.160445307357602	Cluster_3	Rnf24
3.21197584709659e-06	0.599805703781164	0.317	0.329	0.177837466726197	Cluster_3	Fhit
3.85593931290349e-06	0.386656039683397	0.115	0.091	0.213491791937527	Cluster_3	Crip2
4.25483596416643e-06	0.46047154787782	0.395	0.448	0.235577502828003	Cluster_3	Jarid2
4.26454473624787e-06	0.469019167089269	0.378	0.424	0.236115048411836	Cluster_3	Smarca2
4.40890290649898e-06	0.499811096245115	0.29	0.3	0.244107727224129	Cluster_3	Ppm1b
4.77573206313868e-06	0.4880165553524	0.182	0.164	0.264417957139799	Cluster_3	Nln
4.82991520767018e-06	0.579494402059081	0.301	0.317	0.267417915303075	Cluster_3	Tnrc18
5.46294937068424e-06	0.386638570319885	0.465	0.556	0.302467117806674	Cluster_3	Nf1
5.57402286863936e-06	0.51370500101922	0.289	0.297	0.308616924167955	Cluster_3	Nr3c1
6.46749949501027e-06	0.3373723280675	0.106	0.082	0.358086044540233	Cluster_3	Atf7
6.73617260765967e-06	0.364092531526872	0.104	0.08	0.372961668768293	Cluster_3	1810062O18Rik
9.54339413177265e-06	0.537351982646543	0.224	0.216	0.528389102893856	Cluster_3	6330403K07Rik
9.75302883024853e-06	0.504775244014225	0.336	0.37	0.53999594724437	Cluster_3	Lnpep
1.02002025244108e-05	0.401966083411835	0.133	0.11	0.564754613169051	Cluster_3	Asb8
1.05545076919051e-05	0.38813298117391	0.151	0.127	0.584371427377708	Cluster_3	Rhobtb3
1.0600954673123e-05	0.449373695054177	0.156	0.135	0.586943057386803	Cluster_3	Akt2
1.09349960773913e-05	0.499244608065343	0.203	0.188	0.605437927816922	Cluster_3	Ssbp1
1.18858811113876e-05	0.393525880911524	0.11	0.087	0.658085579494195	Cluster_3	Rnf215
1.42235340629782e-05	0.584820734329326	0.24	0.238	0.787514410464915	Cluster_3	Bmyc
1.93417447167394e-05	0.527193411035769	0.288	0.302	1	Cluster_3	Dennd4c
2.24020222813957e-05	0.459286242144089	0.266	0.267	1	Cluster_3	Parp8
2.379503966634e-05	0.500268703830618	0.436	0.521	1	Cluster_3	Sesn3
2.47497092568274e-05	0.417762613048156	0.149	0.129	1	Cluster_3	Stk38l
3.19814559006242e-05	0.401730388233221	0.129	0.108	1	Cluster_3	E430024I08Rik
3.368286146145e-05	0.485944925320868	0.412	0.491	1	Cluster_3	Ptpn4
3.57934635163174e-05	0.470911269633042	0.166	0.149	1	Cluster_3	Chmp4b
4.14234161753635e-05	0.476276684758171	0.388	0.453	1	Cluster_3	Tef
4.58081009266295e-05	0.40148115944522	0.132	0.112	1	Cluster_3	Hadhb
4.59486684058182e-05	0.448009501178784	0.194	0.18	1	Cluster_3	Arhgef1
4.66663359394816e-05	0.35329872643848	0.107	0.086	1	Cluster_3	Ptgr2
4.94756356618388e-05	0.490675703887772	0.151	0.134	1	Cluster_3	Tmbim4
5.28444264006553e-05	0.530139230476407	0.22	0.216	1	Cluster_3	Agpat3
5.80911832558961e-05	0.378909799112985	0.431	0.508	1	Cluster_3	Asap1
5.96673373099412e-05	0.361761168564711	0.123	0.102	1	Cluster_3	Ak3
6.2704048675079e-05	0.338470472990526	0.107	0.086	1	Cluster_3	Mcm9
6.30016346346618e-05	0.558914573974113	0.293	0.316	1	Cluster_3	Kcnn3
6.51344928797713e-05	0.432065561545354	0.166	0.15	1	Cluster_3	Foxn2
6.91533991740846e-05	0.350654841361641	0.123	0.102	1	Cluster_3	Tpk1
7.05902054928661e-05	0.34776577445542	0.349	0.505	1	Cluster_3	St6galnac5
7.36746814970671e-05	0.480026388766448	0.238	0.237	1	Cluster_3	Gpbp1l1
7.50905979124447e-05	0.480050006794712	0.375	0.43	1	Cluster_3	Mcu
8.32284212209606e-05	0.408266369181626	0.136	0.116	1	Cluster_3	Pcyt1b
8.89609919079448e-05	0.439509174429094	0.469	0.581	1	Cluster_3	Crebbp
8.93819985351689e-05	0.462331939512147	0.348	0.391	1	Cluster_3	Myo18a
9.0368151056061e-05	0.430789564236874	0.115	0.094	1	Cluster_3	Bmper
9.52152856604652e-05	0.369158399193247	0.126	0.106	1	Cluster_3	Aamdc
9.74706973957041e-05	0.372362765014874	0.123	0.103	1	Cluster_3	Pdha1
0.000108590061729842	0.474366870290145	0.391	0.461	1	Cluster_3	Zfand3
0.000129436548347109	0.51580073897495	0.317	0.353	1	Cluster_3	Kdm5b
0.000151348413778036	0.380607811684365	0.142	0.124	1	Cluster_3	Hdac7
0.000185222609155388	0.52272706067661	0.238	0.241	1	Cluster_3	Macrod1
0.000189775865979666	0.424769054836909	0.191	0.179	1	Cluster_3	Mpp5
0.000196330123995444	0.390485165038468	0.136	0.118	1	Cluster_3	Osbpl11
0.000204637043972371	0.367509285842237	0.171	0.155	1	Cluster_3	Kat2b
0.000228472572695337	0.487741321515636	0.282	0.302	1	Cluster_3	Atxn7
0.000241693491594764	0.408623304502801	0.147	0.131	1	Cluster_3	Pank1
0.000247947694678564	0.497751131789306	0.205	0.199	1	Cluster_3	Gm10125
0.000247974024828631	0.524845644432343	0.306	0.335	1	Cluster_3	Magi3
0.000281986613928536	0.379803612774798	0.125	0.108	1	Cluster_3	Hectd2os
0.000312666876460032	0.477800234207194	0.372	0.435	1	Cluster_3	Gtf2i
0.000316652348201791	0.465222964448216	0.36	0.418	1	Cluster_3	Ccnl2
0.000317647963610356	0.526607173327593	0.243	0.25	1	Cluster_3	Acox1
0.000326064576059595	0.485430479657738	0.232	0.235	1	Cluster_3	Eif5
0.000326949158925368	0.405129483284369	0.127	0.11	1	Cluster_3	Gm31907
0.00033808336385686	0.327731017751167	0.105	0.087	1	Cluster_3	Mrpl18
0.000360280619764375	0.396652324132536	0.133	0.116	1	Cluster_3	Gclm
0.000403068971455294	0.382630227994209	0.129	0.111	1	Cluster_3	Pot1b
0.000413310203042706	0.358306339069322	0.115	0.098	1	Cluster_3	Polr2m
0.000516389969555203	0.464290251758702	0.358	0.416	1	Cluster_3	Desi2
0.00053728506982649	0.46086248583319	0.237	0.242	1	Cluster_3	Pip4p2
0.000537503893894074	0.461587243959059	0.22	0.219	1	Cluster_3	Wdpcp
0.000582188580329689	0.471976284898864	0.372	0.438	1	Cluster_3	Pias1
0.000676218738122186	0.45402831387394	0.163	0.153	1	Cluster_3	Slc20a1
0.000682564376865187	0.417661470544591	0.158	0.146	1	Cluster_3	Med25
0.000687340787064645	0.490812878972485	0.351	0.407	1	Cluster_3	Atp5o
0.000714854512722138	0.512169518905352	0.204	0.203	1	Cluster_3	Flrt1
0.000746804073399455	0.454336119556376	0.18	0.171	1	Cluster_3	Gm46218
0.000895320294615235	0.342963729471809	0.121	0.105	1	Cluster_3	Zbtb37
0.000972395592061377	0.439415843343936	0.18	0.173	1	Cluster_3	Polr3h
0.000992016376238337	0.408570706534153	0.14	0.126	1	Cluster_3	Ralgds
0.00107763143378859	0.373953497132906	0.466	0.584	1	Cluster_3	Nipbl
0.00109457160147437	0.36482941884925	0.12	0.105	1	Cluster_3	Ssr3
0.00120608908516333	0.485825920849428	0.288	0.317	1	Cluster_3	Nfyc
0.00127067346460149	0.349424783449535	0.112	0.097	1	Cluster_3	Gpt2
0.00130444638560133	0.351277992460088	0.12	0.105	1	Cluster_3	Mapk6
0.00133922946471065	0.397706412094752	0.132	0.118	1	Cluster_3	Hibch
0.00139883944652366	0.376617096291326	0.463	0.577	1	Cluster_3	Ehbp1
0.00155010288198483	0.433324160287315	0.253	0.263	1	Cluster_3	Arid2
0.00155189060469741	0.384359576501571	0.111	0.097	1	Cluster_3	Slc25a33
0.00158672198668205	0.426981731447788	0.256	0.267	1	Cluster_3	Gm11149
0.00164012101154785	0.396135749032216	0.128	0.115	1	Cluster_3	Tmco1
0.00180410906548478	0.428443892313048	0.187	0.184	1	Cluster_3	Sfxn1
0.00183397280129587	0.477118823561813	0.24	0.25	1	Cluster_3	Spen
0.00186740775991911	0.322446816887103	0.111	0.096	1	Cluster_3	Rcbtb2
0.00192510913846312	0.451975613215135	0.193	0.191	1	Cluster_3	Plekhm2
0.00200154226930656	0.367982978400608	0.176	0.168	1	Cluster_3	Zfp710
0.00206893149151877	0.423987782636117	0.259	0.275	1	Cluster_3	Glt8d1
0.0022876288363235	0.380061541579378	0.149	0.138	1	Cluster_3	Hsd17b12
0.00282356409464376	0.385586794576061	0.131	0.119	1	Cluster_3	Nfic
0.00321306047586005	0.448269069228234	0.179	0.175	1	Cluster_3	Cyhr1
0.00402475593428336	0.403274749170689	0.13	0.12	1	Cluster_3	Ppp1r14b
0.00423116103190025	0.337322131263301	0.118	0.105	1	Cluster_3	AW549877
0.00431467411822237	0.348181565256473	0.11	0.097	1	Cluster_3	Fmc1
0.00451297990222869	0.47765337727428	0.358	0.421	1	Cluster_3	Xrcc4
0.00456249051417397	0.436675959249503	0.167	0.162	1	Cluster_3	Cox10
0.00507300179264053	0.444442208058446	0.27	0.293	1	Cluster_3	Xpo1
0.00514395795660991	0.453442615263231	0.385	0.464	1	Cluster_3	Rnpc3
0.00544115758202045	0.362013779256904	0.125	0.114	1	Cluster_3	Src
0.00625628604821105	0.414947095005808	0.365	0.489	1	Cluster_3	Nnat
0.00628891236186819	0.375016634782788	0.159	0.154	1	Cluster_3	Elovl5
0.00700456151129897	0.474324175709953	0.224	0.234	1	Cluster_3	Afg1l
0.0072270595868681	0.309439915324721	0.142	0.131	1	Cluster_3	Scarb2
0.00743703571499391	0.344377244096563	0.126	0.116	1	Cluster_3	Ppm1k
0.00777869932994799	0.461458580545134	0.279	0.309	1	Cluster_3	Mboat2
0.00796101843331947	0.368832751529943	0.126	0.117	1	Cluster_3	Timp4
0.00940215603968945	0.468201775983109	0.356	0.431	1	Cluster_3	Itsn1
0.00972939772595253	0.48064685634057	0.238	0.254	1	Cluster_3	Hmgb1
0.00998097390033296	0.427735065330614	0.265	0.291	1	Cluster_3	Irf2
0	1.73821506076918	0.671	0.112	0	Cluster_4	Htr4
0	1.26410523247798	0.962	0.434	0	Cluster_4	Foxp2
7.90667139915088e-284	0.712123860188111	0.311	0.042	4.37768675356787e-279	Cluster_4	Pde11a
1.58414944363594e-200	0.54545034467055	0.25	0.037	8.77096022457914e-196	Cluster_4	Adamts18
9.34193113551304e-198	0.744219560494557	1	0.904	5.1723470117995e-193	Cluster_4	Nlgn1
3.18507698898887e-194	0.999234984074254	0.977	0.465	1.76348157649346e-189	Cluster_4	Lingo2
1.21884967971745e-180	0.90212141612059	0.999	0.665	6.74840502169161e-176	Cluster_4	Cacna2d3
9.07582448336929e-180	0.958297800893106	0.626	0.232	5.02501174170707e-175	Cluster_4	Adam12
2.10032637997051e-179	0.866559739780859	0.993	0.725	1.16288770679827e-174	Cluster_4	Mctp1
1.20790460559474e-172	0.911333692506513	0.991	0.587	6.68780542979642e-168	Cluster_4	Rarb
7.26238720087921e-171	0.792877426051632	0.549	0.179	4.02096592151079e-166	Cluster_4	Drd1
1.59681375132224e-162	0.933806291343839	0.809	0.403	8.84107869694587e-158	Cluster_4	Htr1f
1.52867654861829e-158	0.70330954854935	0.422	0.118	8.46382344673487e-154	Cluster_4	Col11a1
4.74817267214636e-158	0.904932928049963	0.965	0.611	2.62892076338728e-153	Cluster_4	Cntnap5a
3.14828159465231e-155	0.733875994739819	0.998	0.765	1.74310907051114e-150	Cluster_4	Dcc
2.5223332309886e-153	0.882840866789999	0.879	0.481	1.39654024000146e-148	Cluster_4	Fstl4
7.01877437300399e-144	0.522676920089863	0.19	0.03	3.88608480710112e-139	Cluster_4	Impg1
1.11944109054201e-143	0.589774269397327	1	0.894	6.19800948600397e-139	Cluster_4	Fgf14
3.76433990819879e-141	0.483089442202415	0.125	0.013	2.08420207697242e-136	Cluster_4	9330185C12Rik
5.60939490319104e-141	0.800260899022649	0.933	0.587	3.10575367604978e-136	Cluster_4	A830018L16Rik
5.45742730682791e-140	0.635750370434305	0.997	0.9	3.02161377697141e-135	Cluster_4	Grik2
8.41573199130496e-139	0.868509505414772	0.621	0.259	4.65953833162582e-134	Cluster_4	Cntnap5c
1.75618046509539e-133	0.621835453412599	0.431	0.136	9.72344438109367e-129	Cluster_4	Ntn1
3.81430110506715e-133	0.818899404187317	0.891	0.507	2.11186409284253e-128	Cluster_4	Rgs9
2.56208940402772e-132	0.444546460207725	0.257	0.055	1.41855204032803e-127	Cluster_4	Isl1
7.14999529790244e-130	0.585109134703434	0.314	0.083	3.95873789658964e-125	Cluster_4	Entpd3
2.70465662973733e-128	0.714380735802314	0.977	0.713	1.49748723618667e-123	Cluster_4	Lrfn5
3.53278536145359e-125	0.855640234911788	0.881	0.527	1.95599727107601e-120	Cluster_4	Gm10754
4.01205734115743e-121	0.770170770362838	0.907	0.586	2.22135578807863e-116	Cluster_4	Slc35f3
2.56501477485294e-119	0.773861587484299	0.658	0.309	1.42017173039283e-114	Cluster_4	Strip2
4.09901754749483e-118	0.735898925174638	0.992	0.76	2.26950304552146e-113	Cluster_4	Tenm2
1.08555178728316e-117	0.651409876217525	0.997	0.756	6.01037458065068e-113	Cluster_4	Robo1
5.06512465479829e-116	0.653352810977925	0.992	0.829	2.80440756762217e-111	Cluster_4	Kirrel3
8.07837190764886e-115	0.776432376764631	0.906	0.586	4.47275217410795e-110	Cluster_4	Camk4
6.33140293744781e-113	0.452219703134567	0.264	0.066	3.50550786437673e-108	Cluster_4	Pdyn
9.23895237234346e-113	0.711491992824188	0.936	0.648	5.1153307599954e-108	Cluster_4	Osbpl8
7.25060800605758e-112	0.719544156642485	0.676	0.327	4.0144441347139e-107	Cluster_4	Gm20754
4.84147203179928e-111	0.667420070511377	0.919	0.615	2.68057781984631e-106	Cluster_4	Ndrg4
2.38043978569761e-110	0.71034618308852	0.549	0.229	1.31797809614719e-105	Cluster_4	Mei4
8.44308660237369e-109	0.652577985561412	0.975	0.663	4.67468375913624e-104	Cluster_4	Kcnab1
8.42028445625174e-107	0.504837399284271	0.321	0.095	4.6620588948929e-102	Cluster_4	Tcerg1l
1.06684120965696e-105	0.700318071518432	0.497	0.197	5.90677972550768e-101	Cluster_4	Sulf1
1.333012647972e-105	0.684153862843591	0.989	0.747	7.38049112802656e-101	Cluster_4	Pde10a
9.97569810335418e-105	0.749785580846094	0.811	0.482	5.52324476888411e-100	Cluster_4	Strn
1.81060481648318e-102	0.818357150728295	0.69	0.357	1.00247756874224e-97	Cluster_4	6530403H02Rik
1.11106797794806e-101	0.561668897440404	0.997	0.85	6.15165007350504e-97	Cluster_4	Ppp3ca
1.61480370196986e-100	0.644781708074597	0.974	0.694	8.9406836566965e-96	Cluster_4	Lrrtm3
1.89679180615835e-98	0.6327344972788	0.92	0.613	1.05019671931569e-93	Cluster_4	Tenm1
1.89799829736079e-98	0.564467471166208	1	0.809	1.05086471729975e-93	Cluster_4	Rbfox1
2.25699162830037e-98	0.622223394582988	0.967	0.686	1.24962855484107e-93	Cluster_4	Zfp385b
6.19431906834449e-98	0.628266650024032	0.89	0.518	3.4296086385703e-93	Cluster_4	Adcy5
1.84945828557059e-97	0.642845400399396	0.756	0.401	1.02398956897187e-92	Cluster_4	Pde1b
2.7279020230269e-97	0.569023474986312	0.407	0.149	1.5103575130893e-92	Cluster_4	Drd3
1.39333698095934e-96	0.603603493851873	0.547	0.234	7.71448886247756e-92	Cluster_4	Slit2
1.52168427003274e-96	0.62993103063838	0.6	0.283	8.42510929789026e-92	Cluster_4	Gm48312
4.84867427741569e-96	0.860371143988678	0.646	0.333	2.68456548717675e-91	Cluster_4	Plcxd3
3.17628822353624e-95	0.624967721560918	0.946	0.716	1.75861550072531e-90	Cluster_4	Fat3
6.95175816126503e-95	0.695249156083955	0.74	0.384	3.84897994114761e-90	Cluster_4	Kctd8
8.85253013636656e-95	0.605005789402889	0.98	0.658	4.90138036060207e-90	Cluster_4	Ryr3
1.48455276230768e-94	0.407109713553056	0.352	0.114	8.21952327906891e-90	Cluster_4	Tshz2
2.15071398512518e-94	0.471045558401089	0.998	0.852	1.19078581214426e-89	Cluster_4	Anks1b
8.27099499831723e-93	0.594181681651804	0.955	0.633	4.5794018007183e-88	Cluster_4	Gnal
1.17635047332247e-92	0.621503734178663	0.808	0.48	6.51309966564453e-88	Cluster_4	Fras1
6.11485554842325e-92	0.589386262177266	0.986	0.673	3.3856120714955e-87	Cluster_4	Caln1
1.34631168961679e-91	0.325548566383529	0.177	0.038	7.45412393190129e-87	Cluster_4	Slc35d3
2.01538087860196e-91	0.593779267231676	0.983	0.748	1.11585593105554e-86	Cluster_4	Ctnna3
2.62635703597965e-90	0.518781536917585	0.547	0.236	1.45413510011085e-85	Cluster_4	Gucy1a1
8.05895255310552e-89	0.562806958241237	0.997	0.894	4.46200026007793e-84	Cluster_4	Lrrc4c
1.24667767796877e-88	0.561257911574391	0.999	0.776	6.90248029960967e-84	Cluster_4	Grm7
2.26808110934701e-88	0.6220590201728	0.812	0.479	1.25576846781216e-83	Cluster_4	Ppp1r2
2.43984054953668e-88	0.594889583987627	0.831	0.501	1.35086651706197e-83	Cluster_4	Nell2
2.99993228428533e-84	0.444748610355925	0.407	0.154	1.66097250784026e-79	Cluster_4	Tac1
6.0046315402619e-84	0.589970722305017	0.73	0.41	3.3245843448968e-79	Cluster_4	Syndig1
1.01207556034994e-83	0.525860091652415	0.343	0.123	5.60355875498951e-79	Cluster_4	Rasgrf2
3.26861637947847e-83	0.595818820901858	0.725	0.399	1.80973483082584e-78	Cluster_4	Ptchd4
4.41701423632226e-83	0.585523938767404	0.902	0.608	2.44556827222454e-78	Cluster_4	Slc2a13
5.26733842908826e-83	0.560980654272506	0.882	0.586	2.9163672680333e-78	Cluster_4	Ralyl
2.33599559545601e-82	0.637676949257456	0.556	0.27	1.29337068133613e-77	Cluster_4	Cdh7
2.63790153604568e-82	0.675352925169912	0.72	0.429	1.46052694346241e-77	Cluster_4	Tmtc1
4.2582098176805e-82	0.563006039596337	0.892	0.571	2.35764302975516e-77	Cluster_4	Pdzd2
2.09504500233587e-81	0.553264904320806	0.772	0.436	1.1599635664433e-76	Cluster_4	Gprin3
1.19271137260874e-80	0.599624264853179	0.919	0.661	6.60368505672279e-76	Cluster_4	5730522E02Rik
