p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.71422462283512e-35	0.46678386722591	0.378	0.295	7.99152569849204e-31	Cluster_6	Hook1
4.55224864337209e-35	0.311050949996949	0.255	0.163	9.7946181810794e-31	Cluster_6	Igsf8
6.92462903102013e-35	0.463925738100289	0.381	0.305	1.48990318231429e-30	Cluster_6	Spock2
8.1528389985449e-35	0.374943141328603	0.145	0.077	1.75416483892692e-30	Cluster_6	Dpysl3
1.05635865336276e-34	0.402333659495066	0.599	0.539	2.2728612785753e-30	Cluster_6	Mical3
1.31286343914209e-34	0.414118697902907	0.172	0.099	2.82475697565812e-30	Cluster_6	Tm6sf1
1.49878978150188e-34	0.457968535524483	0.211	0.133	3.22479609387944e-30	Cluster_6	Nrsn1
8.72659325311101e-32	0.320685446075122	0.614	0.55	1.87761380433936e-27	Cluster_6	Setbp1
1.31430549171049e-31	0.365798921807605	0.603	0.554	2.82785969596428e-27	Cluster_6	Ndfip1
1.8550665245431e-31	0.403568415335431	0.425	0.341	3.99136113420693e-27	Cluster_6	Kcnd3
3.74891369237213e-31	0.304370884713216	0.102	0.049	8.06616270050788e-27	Cluster_6	Teddm2
4.47493747380681e-31	0.305723746443441	0.121	0.062	9.62827546864273e-27	Cluster_6	Cfap44
7.49597583134803e-31	0.4850879987871	0.235	0.161	1.61283415987284e-26	Cluster_6	Patj
9.26538887457367e-31	0.43227048967066	0.464	0.399	1.99354107025327e-26	Cluster_6	Pkia
1.78407256373972e-30	0.33597462736333	0.366	0.266	3.83861052814239e-26	Cluster_6	Slc24a3
5.07758024847416e-30	0.310917941294737	0.112	0.057	1.0924921662617e-25	Cluster_6	Deptor
5.33246360226126e-30	0.405862720200192	0.398	0.317	1.14733286866253e-25	Cluster_6	Pdcd4
5.40676118839429e-30	0.354257680149812	0.56	0.495	1.16331873729491e-25	Cluster_6	Peg3
5.71537793164258e-30	0.444778052630649	0.426	0.358	1.22972071577222e-25	Cluster_6	Gap43
2.34100882478619e-29	0.333313750649281	0.198	0.123	5.03691458740997e-25	Cluster_6	Frmd3
3.88307396593877e-29	0.314626360364477	0.659	0.615	8.35482194511386e-25	Cluster_6	Astn1
7.0696568421857e-29	0.434874742022533	0.409	0.342	1.52110736616468e-24	Cluster_6	Shank2
9.38638380406407e-29	0.403560803377294	0.219	0.147	2.01957433928242e-24	Cluster_6	Bex3
1.06852040170931e-28	0.372487771463111	0.338	0.252	2.29902849631774e-24	Cluster_6	Arid5b
6.15127562850901e-28	0.359776297199286	0.43	0.352	1.32350846423e-23	Cluster_6	Garem1
2.47742904484266e-27	0.347765469685499	0.387	0.308	5.33043633288346e-23	Cluster_6	Apba2
2.53148255586222e-27	0.433003461146307	0.443	0.378	5.44673786719315e-23	Cluster_6	Mtus2
2.88705792340362e-27	0.360277011989232	0.574	0.514	6.21179382799524e-23	Cluster_6	Atrnl1
4.70859895154818e-27	0.366562897923741	0.217	0.145	1.01310215041511e-22	Cluster_6	Iqsec3
6.74870729159333e-27	0.419218921674907	0.375	0.307	1.45205186085922e-22	Cluster_6	Nmnat2
7.22467036520976e-27	0.373741481289815	0.161	0.097	1.55446007577853e-22	Cluster_6	Pitpnm3
7.77380710905209e-27	0.453001665189449	0.31	0.239	1.67261233758365e-22	Cluster_6	Tmem130
1.82322029002641e-26	0.31487693588075	0.772	0.684	3.92284077602081e-22	Cluster_6	Cacnb4
1.87912922370101e-26	0.316483232159813	0.469	0.416	4.04313443771508e-22	Cluster_6	Atp1a3
2.75981511201851e-26	0.356769942577466	0.423	0.346	5.93801819501903e-22	Cluster_6	Cobl
3.67878389011591e-26	0.321039019940814	0.333	0.246	7.9152714179734e-22	Cluster_6	Sobp
5.98374454347541e-26	0.404041146266196	0.305	0.233	1.28746247597417e-21	Cluster_6	BC052040
9.95903457755976e-26	0.427276136440461	0.294	0.229	2.14278587970776e-21	Cluster_6	Sv2a
1.92554636308321e-25	0.381687369171041	0.354	0.279	4.14300555480983e-21	Cluster_6	Nap1l5
2.10480643357144e-25	0.342600836618953	0.36	0.285	4.52870152247232e-21	Cluster_6	Mvb12b
2.32288445352228e-25	0.381386027855107	0.268	0.195	4.99791819019854e-21	Cluster_6	Traf3
3.24087202787095e-25	0.37033365368779	0.288	0.214	6.97306025516714e-21	Cluster_6	Cers5
5.37869375797716e-25	0.320747459733323	0.509	0.451	1.15727974896637e-20	Cluster_6	Ppp1r12b
7.19322940415518e-25	0.413249904038294	0.226	0.16	1.54769523859803e-20	Cluster_6	Chd5
6.72286626739567e-24	0.391831412139137	0.436	0.382	1.44649190609285e-19	Cluster_6	Gm1604a
6.75117968349374e-24	0.418650948330842	0.314	0.247	1.45258382070051e-19	Cluster_6	Slc16a2
1.24353544923352e-23	0.402915239726595	0.17	0.111	2.67559087257083e-19	Cluster_6	Nucb2
1.68259446017955e-23	0.323391675165594	0.205	0.137	3.62027024052231e-19	Cluster_6	Ccdc82
2.46225957117563e-23	0.347776332043869	0.479	0.419	5.29779769334149e-19	Cluster_6	Rgl1
3.61081659672157e-23	0.35514399322923	0.467	0.409	7.76903298950612e-19	Cluster_6	Scn3a
3.68230258486371e-23	0.322737905134812	0.553	0.506	7.92284224159276e-19	Cluster_6	Osbpl9
1.67053628271167e-22	0.363309274258623	0.352	0.288	3.59432586588244e-18	Cluster_6	Map2k1
1.75354155922205e-22	0.360673859911129	0.477	0.427	3.77292001882217e-18	Cluster_6	Ica1
3.33246654350325e-22	0.340305263042638	0.178	0.118	7.1701350150016e-18	Cluster_6	Disp2
3.51486149649544e-22	0.359780912876967	0.254	0.188	7.5625759958596e-18	Cluster_6	Ssbp3
4.29850844591722e-22	0.353874883453099	0.149	0.094	9.2486707722355e-18	Cluster_6	Cdh22
6.73740850739433e-22	0.308562935879945	0.217	0.15	1.44962081445096e-17	Cluster_6	Dennd2a
1.26058484448151e-21	0.336465275128468	0.134	0.081	2.71227435138643e-17	Cluster_6	Fgf10
1.83262579131925e-21	0.371511945429992	0.364	0.303	3.9430776526025e-17	Cluster_6	Plppr5
1.93745776972616e-21	0.352209356338421	0.191	0.13	4.1686341373428e-17	Cluster_6	Slco5a1
2.0681326020145e-21	0.346909826205757	0.171	0.114	4.4497941064944e-17	Cluster_6	Rprml
2.51203602800211e-21	0.40256041653145	0.375	0.32	5.40489671784934e-17	Cluster_6	Tmx4
7.98087166244727e-21	0.33804476864163	0.53	0.483	1.71716434689215e-16	Cluster_6	Upp2
9.04562624750608e-21	0.385990846626234	0.295	0.235	1.94625694341341e-16	Cluster_6	Chchd6
2.38901136935605e-20	0.366839943117878	0.322	0.262	5.14019686230647e-16	Cluster_6	Basp1
2.40024853827648e-20	0.345812448304322	0.474	0.429	5.16437475495567e-16	Cluster_6	Map2k4
3.03312948789361e-20	0.3522190786769	0.286	0.225	6.5260814061519e-16	Cluster_6	Sgsm1
4.48489177866326e-20	0.329867975950763	0.175	0.119	9.64969315097188e-16	Cluster_6	Atp6ap2
6.17119907586721e-20	0.397172495126382	0.3	0.239	1.32779519316359e-15	Cluster_6	Sncaip
7.59231057197256e-20	0.380554004129174	0.189	0.133	1.63356154266562e-15	Cluster_6	Zcchc12
7.61673614590939e-20	0.345287295330855	0.182	0.126	1.63881694915386e-15	Cluster_6	Cpne6
8.02019166639994e-20	0.361355634275542	0.364	0.31	1.72562443894261e-15	Cluster_6	Chd3
2.95891967712406e-19	0.326797004475519	0.274	0.21	6.36641157730012e-15	Cluster_6	Rif1
3.30697388908439e-19	0.393550245772447	0.181	0.128	7.11528501975397e-15	Cluster_6	Cbarp
3.67413141287401e-19	0.411837007629856	0.39	0.344	7.90526114793973e-15	Cluster_6	Hmgcll1
7.8646460437254e-19	0.370126984409734	0.222	0.165	1.69215724276796e-14	Cluster_6	Hectd2
2.8364441963776e-18	0.322654885852203	0.612	0.576	6.10289333292604e-14	Cluster_6	Ptprn
2.99506363750041e-18	0.320802031762964	0.43	0.381	6.44417892244587e-14	Cluster_6	Snca
3.29787427709911e-18	0.330235804522943	0.196	0.141	7.09570629460645e-14	Cluster_6	Rpl41
4.74352152100094e-18	0.373160637156539	0.237	0.182	1.02061609045856e-13	Cluster_6	Vstm2a
7.40244370149779e-18	0.349946284653503	0.334	0.277	1.59270978681427e-13	Cluster_6	Flrt2
2.17522116477018e-17	0.343707861467358	0.427	0.384	4.68020585811952e-13	Cluster_6	Zfp407
3.22152739177802e-17	0.300940789641524	0.494	0.453	6.93143833614958e-13	Cluster_6	Man1a2
4.33102653543374e-17	0.37331587036607	0.325	0.276	9.31863669363923e-13	Cluster_6	Zwint
6.36158835831779e-17	0.335106326218744	0.327	0.271	1.36875935117566e-12	Cluster_6	Btbd1
9.32395519933394e-17	0.309609181686546	0.269	0.212	2.00614220068869e-12	Cluster_6	Eef1a1
1.02379299063127e-16	0.30289024729353	0.472	0.432	2.20279299864224e-12	Cluster_6	Araf
1.27779562479191e-16	0.307141530975942	0.223	0.166	2.74930506630228e-12	Cluster_6	Btbd3
1.28943575335889e-16	0.324991606387621	0.421	0.378	2.77434996692698e-12	Cluster_6	Fndc3a
1.42482043264303e-16	0.426884651847101	0.294	0.241	3.06564364287473e-12	Cluster_6	Cntnap5c
3.66482181460541e-16	0.364936878937857	0.343	0.297	7.88523061630499e-12	Cluster_6	Tro
4.37813176759341e-16	0.320344802832908	0.389	0.345	9.41998831115399e-12	Cluster_6	Pkig
4.59140384891449e-16	0.326137065773933	0.675	0.66	9.87886452132442e-12	Cluster_6	Gria4
5.04067784070092e-16	0.338337602948537	0.188	0.139	1.08455224420521e-11	Cluster_6	Fam169a
6.20210077608715e-16	0.340115815666012	0.23	0.172	1.33444400298291e-11	Cluster_6	Kcnt2
8.36726770577496e-16	0.303900304467786	0.338	0.286	1.80030131957454e-11	Cluster_6	Slk
1.14479872232074e-15	0.362272216715568	0.224	0.175	2.46314893094531e-11	Cluster_6	Tub
1.3147785883001e-15	0.345306625265036	0.25	0.2	2.82887761058649e-11	Cluster_6	Lman2l
1.44126056370938e-15	0.323765074911819	0.438	0.403	3.10101622887709e-11	Cluster_6	Ddhd2
3.51060663995008e-15	0.307139233742987	0.178	0.13	7.5534212465166e-11	Cluster_6	Aim2
4.50123251936483e-15	0.342587303749449	0.163	0.117	9.68485188866536e-11	Cluster_6	Tceal3
6.60655665623595e-15	0.354259159169721	0.215	0.168	1.42146673015573e-10	Cluster_6	Emc10
6.70129607762035e-15	0.323528380455399	0.141	0.098	1.4418508640608e-10	Cluster_6	Impad1
1.29339233535961e-14	0.33562655750031	0.242	0.191	2.78286294875973e-10	Cluster_6	Plxnc1
1.68426837663805e-14	0.35841112420065	0.326	0.287	3.62387183917444e-10	Cluster_6	Dnm1
3.24138042701987e-14	0.372734224283108	0.3	0.256	6.97415412677596e-10	Cluster_6	Nexmif
4.09172314217331e-14	0.344513712135099	0.374	0.337	8.80375151270009e-10	Cluster_6	Adgrb1
4.77842415852531e-14	0.329267947695967	0.223	0.176	1.02812574194831e-09	Cluster_6	Sestd1
1.10990643754302e-13	0.333910017406848	0.205	0.162	2.38807469101757e-09	Cluster_6	Frrs1l
1.5885633066883e-13	0.306838318915839	0.329	0.287	3.41795281067055e-09	Cluster_6	Usp46
1.73801124506874e-13	0.333923397869298	0.318	0.276	3.73950499488989e-09	Cluster_6	Arhgap44
2.03398615891216e-13	0.340987454419491	0.424	0.395	4.3763246195154e-09	Cluster_6	Snrpn
2.57418992841804e-13	0.395045084802979	0.296	0.259	5.53862704998426e-09	Cluster_6	Glce
3.39039387650951e-13	0.327459293550741	0.365	0.331	7.29477146469786e-09	Cluster_6	Srrm3
1.82338433883063e-12	0.338599563265661	0.283	0.245	3.92319374342798e-08	Cluster_6	Sptbn2
2.91742485819823e-12	0.31754415935823	0.21	0.168	6.27713132489931e-08	Cluster_6	Kcnc1
3.30093868085892e-12	0.327939431311145	0.179	0.139	7.10229966573605e-08	Cluster_6	Rogdi
4.86507071686383e-12	0.336696893033509	0.265	0.225	1.04676861544042e-07	Cluster_6	Zdbf2
6.75631475421704e-12	0.307662164700544	0.368	0.337	1.45368868251734e-07	Cluster_6	Rundc3b
1.32159395758289e-11	0.323684150498868	0.296	0.264	2.84354155913535e-07	Cluster_6	Tspyl4
1.90462719536515e-11	0.31405835102668	0.382	0.353	4.09799587354765e-07	Cluster_6	Fam126b
1.05641574612816e-10	0.302042808831321	0.281	0.249	2.27298411936935e-06	Cluster_6	Oaz1
1.38268788797265e-10	0.306730954769428	0.215	0.179	2.97499125976195e-06	Cluster_6	Cadm3
1.48107535561318e-10	0.333645119840657	0.24	0.207	3.18668173513731e-06	Cluster_6	Clstn3
2.28323099517785e-10	0.311830158095423	0.155	0.119	4.91259980922467e-06	Cluster_6	Bex2
3.09544318526914e-10	0.308059185856721	0.176	0.141	6.66015555742509e-06	Cluster_6	Tmem38a
5.62681024242652e-10	0.302450813854927	0.262	0.227	1.21066449176049e-05	Cluster_6	Cetn3
8.74576493689103e-10	0.317678213606627	0.318	0.292	1.88173878382147e-05	Cluster_6	Slc2a3
1.04236380848009e-09	0.327145603808281	0.284	0.252	2.24274997032575e-05	Cluster_6	Cenpv
6.49163914551728e-08	0.306190964273073	0.258	0.232	0.0013967410785495	Cluster_6	Rap1gap2
8.0961556373551e-06	0.309870892165664	0.192	0.17	0.174196884693332	Cluster_6	Cdkl1
0	2.51293119677458	0.518	0.096	0	Cluster_7	Zfp804b
0	2.24932298380095	0.669	0.123	0	Cluster_7	Chrm3
0	1.92165825440239	0.948	0.413	0	Cluster_7	Agbl4
0	1.79552000899706	0.496	0.075	0	Cluster_7	Grik1
0	1.79230564456183	0.766	0.305	0	Cluster_7	Unc5d
0	1.67423380335372	0.793	0.15	0	Cluster_7	Dscam
0	1.65501785793044	0.582	0.094	0	Cluster_7	Rtl4
0	1.65143491198404	0.911	0.564	0	Cluster_7	Ralyl
0	1.63242912170523	0.513	0.168	0	Cluster_7	Fstl5
0	1.60184025340322	0.511	0.061	0	Cluster_7	Trpc5
0	1.58782533479315	0.916	0.589	0	Cluster_7	Tenm1
0	1.58518114949608	0.67	0.123	0	Cluster_7	Kcnc2
0	1.57945119553807	0.93	0.404	0	Cluster_7	Lingo2
0	1.57769158377305	0.384	0.055	0	Cluster_7	Cadps2
0	1.57476241759756	0.923	0.611	0	Cluster_7	Nrg3
0	1.5705372776408	0.79	0.262	0	Cluster_7	Gnas
0	1.54798238378006	0.5	0.135	0	Cluster_7	Tshz2
0	1.54125084413849	0.534	0.151	0	Cluster_7	Car10
0	1.54119651703429	1	0.761	0	Cluster_7	Snhg11
0	1.48915903669801	0.533	0.081	0	Cluster_7	Elavl2
0	1.45526515116361	0.897	0.678	0	Cluster_7	Mgat4c
0	1.41575348716321	0.213	0.019	0	Cluster_7	Ndst4
0	1.3966949910486	0.965	0.483	0	Cluster_7	Fam155a
0	1.37934785507967	0.502	0.058	0	Cluster_7	Elavl4
0	1.34717840777587	0.729	0.226	0	Cluster_7	Camk2d
0	1.32938628870486	0.597	0.213	0	Cluster_7	Cep112
0	1.31001543556715	0.507	0.105	0	Cluster_7	Grm8
0	1.28673130335753	0.822	0.3	0	Cluster_7	Pcdh15
0	1.2665241761181	0.52	0.198	0	Cluster_7	Nell1
0	1.24347899524219	0.369	0.067	0	Cluster_7	Klhl1
0	1.23240865000289	0.963	0.671	0	Cluster_7	Pde4d
0	1.23218269244888	0.953	0.741	0	Cluster_7	Lrrtm4
0	1.21761066017842	0.631	0.175	0	Cluster_7	Vsnl1
0	1.20559018340364	0.478	0.14	0	Cluster_7	Greb1l
0	1.20315508560947	0.731	0.292	0	Cluster_7	Ccdc85a
0	1.18130784311191	0.472	0.081	0	Cluster_7	Stmn2
0	1.14396270153059	0.9	0.548	0	Cluster_7	Usp29
0	1.13000192109809	0.387	0.048	0	Cluster_7	Adcy8
0	1.10099556840277	0.629	0.28	0	Cluster_7	Efna5
0	1.07434731169409	0.687	0.252	0	Cluster_7	Slc24a3
0	1.0723708232709	0.397	0.073	0	Cluster_7	Baiap3
0	1.0707980345778	0.879	0.58	0	Cluster_7	Pcdh7
0	1.03093560612632	0.578	0.173	0	Cluster_7	C530008M17Rik
0	1.01127652308378	0.363	0.071	0	Cluster_7	Trpc4
0	1.00109388567216	0.633	0.265	0	Cluster_7	Grb10
0	0.998683188814732	0.429	0.08	0	Cluster_7	Grin3a
0	0.997615368609806	0.98	0.72	0	Cluster_7	Ube3a
0	0.979987747816287	0.996	0.76	0	Cluster_7	Ahi1
0	0.973565770648818	0.813	0.484	0	Cluster_7	Peg3
0	0.96358804172965	0.478	0.14	0	Cluster_7	Gabrg1
0	0.960709080420007	0.312	0.016	0	Cluster_7	Resp18
0	0.960448660516195	0.85	0.5	0	Cluster_7	Ryr2
0	0.958174369546297	0.466	0.129	0	Cluster_7	Gabra3
0	0.94436367540949	0.365	0.057	0	Cluster_7	Ankrd55
0	0.935831190447388	0.974	0.715	0	Cluster_7	Nav3
0	0.935124811514274	0.848	0.518	0	Cluster_7	Camta1
0	0.923912737265089	0.864	0.517	0	Cluster_7	Zcchc18
0	0.922998435689177	0.92	0.608	0	Cluster_7	Cadps
0	0.921393512167033	0.453	0.112	0	Cluster_7	Sez6l
0	0.918622952314278	0.959	0.664	0	Cluster_7	Lrfn5
0	0.898246390277879	0.405	0.064	0	Cluster_7	Gng2
0	0.880331659788655	0.541	0.173	0	Cluster_7	Dner
0	0.875579302940759	0.37	0.085	0	Cluster_7	Cntnap4
0	0.861523048291976	0.486	0.131	0	Cluster_7	Stmn3
0	0.859010919161618	0.278	0.029	0	Cluster_7	Parm1
0	0.842956420645025	0.187	0.003	0	Cluster_7	Prlr
0	0.840478074276953	0.232	0.024	0	Cluster_7	Glra3
0	0.839391776350239	0.337	0.063	0	Cluster_7	Pip5k1b
0	0.820069871696852	0.281	0.063	0	Cluster_7	Glra2
0	0.819774915006433	0.476	0.148	0	Cluster_7	Shank1
0	0.810626784248812	0.43	0.141	0	Cluster_7	Bend6
0	0.795706529804685	0.271	0.056	0	Cluster_7	Chrm2
0	0.794240966102342	0.225	0.02	0	Cluster_7	Htr7
0	0.789973570369746	0.379	0.109	0	Cluster_7	Disp2
0	0.785846577472646	0.219	0.016	0	Cluster_7	Coro6
0	0.785043515982107	0.241	0.028	0	Cluster_7	Gm21798
0	0.775588344406851	0.248	0.046	0	Cluster_7	Cpne7
0	0.775129643974737	0.369	0.098	0	Cluster_7	Rasgrf2
0	0.763455612741243	0.877	0.567	0	Cluster_7	Lhfpl3
0	0.760858153851471	0.343	0.084	0	Cluster_7	Fhod3
0	0.758416897104294	0.303	0.051	0	Cluster_7	Frmpd3
0	0.751658294258812	0.891	0.51	0	Cluster_7	Slc8a1
0	0.745372868048959	0.27	0.037	0	Cluster_7	Vwa5b2
0	0.725228912934697	0.324	0.07	0	Cluster_7	Tmem108
0	0.723948985894229	0.274	0.05	0	Cluster_7	Sidt1
0	0.72131217556801	0.446	0.134	0	Cluster_7	Plcb4
0	0.709989664017648	0.338	0.074	0	Cluster_7	Podxl2
0	0.708752913061342	0.29	0.07	0	Cluster_7	Pdcd7
0	0.703160314423929	0.29	0.062	0	Cluster_7	Btbd11
0	0.700581943453226	0.289	0.063	0	Cluster_7	Zfp618
0	0.672300451743465	0.234	0.025	0	Cluster_7	Mast1
0	0.612140103637708	0.248	0.051	0	Cluster_7	Sfmbt2
0	0.599680653063412	0.137	0.011	0	Cluster_7	Tmem132c
0	0.584013879770183	0.191	0.017	0	Cluster_7	Tmem200a
0	0.574525395101841	0.19	0.018	0	Cluster_7	Syt13
0	0.567762898596578	0.182	0.025	0	Cluster_7	Scml4
0	0.564556067078504	0.233	0.036	0	Cluster_7	Olfm2
0	0.559750269092608	0.176	0.016	0	Cluster_7	Ubap1l
0	0.553563500671651	0.313	0.068	0	Cluster_7	Kcnj6
0	0.51738157712343	0.203	0.028	0	Cluster_7	Olfm1
0	0.50754263587094	0.18	0.026	0	Cluster_7	Cacna1g
0	0.496387842110703	0.151	0.016	0	Cluster_7	Scn5a
0	0.492406491378026	0.115	0.006	0	Cluster_7	Lhx8
0	0.487361031924541	0.148	0.01	0	Cluster_7	Zim1
0	0.4867850533066	0.984	0.797	0	Cluster_7	Frmd4a
0	0.477400472876926	0.654	0.187	0	Cluster_7	Edil3
0	0.465952203737714	0.632	0.226	0	Cluster_7	Ppm1e
0	0.455442561538967	0.146	0.013	0	Cluster_7	Zfp57
0	0.442347500762932	0.356	0.089	0	Cluster_7	Nxph1
0	0.411350480136235	0.146	0.018	0	Cluster_7	Cfap46
0	0.377501547324023	0.124	0.012	0	Cluster_7	Rnf152
0	0.354445743408633	0.106	0.008	0	Cluster_7	Flt3
1.62507967824165e-300	1.08561102333123	0.872	0.644	3.49652143570474e-296	Cluster_7	Epha5
2.64464005171949e-299	0.335349383895581	0.106	0.01	5.69020753527965e-295	Cluster_7	Tmem145
8.26995663494843e-298	0.89651407501893	0.397	0.127	1.7793638695755e-293	Cluster_7	Samd5
2.55343850424968e-296	0.800934433087174	0.931	0.649	5.49397828574362e-292	Cluster_7	Gria4
4.45269811025563e-290	0.566829877603747	0.229	0.047	9.58042525402601e-286	Cluster_7	Chga
2.42156189701326e-287	0.715583168248187	0.242	0.052	5.21023257761373e-283	Cluster_7	Shisa6
5.4700991086401e-280	1.03053627459787	0.479	0.186	1.176946524215e-275	Cluster_7	Scn9a
5.30999764311962e-279	0.856294793338774	0.548	0.229	1.14249909289362e-274	Cluster_7	Tmem130
5.83916577057497e-279	1.01098986298143	0.504	0.203	1.25635490719691e-274	Cluster_7	Cacna2d2
5.38911380692978e-278	0.331094167878459	0.105	0.011	1.15952172669901e-273	Cluster_7	Cgn
8.85396365572653e-277	0.673658159380703	0.496	0.176	1.90501882016612e-272	Cluster_7	Tecr
6.63651561050369e-276	0.631414941871282	0.281	0.071	1.42791269875597e-271	Cluster_7	Ankrd24
8.30308246223712e-272	0.792439723880463	0.298	0.077	1.78649122257494e-267	Cluster_7	Ankfn1
1.73926029266615e-268	1.1273463245724	0.596	0.273	3.74219244570048e-264	Cluster_7	Inpp4b
1.40408624029437e-265	1.14663975658863	0.705	0.366	3.02103195461737e-261	Cluster_7	Brinp3
1.58802753219693e-263	0.455821785008815	0.206	0.042	3.41680003827492e-259	Cluster_7	Gm20721
2.31621901647039e-262	1.20974340046035	0.614	0.313	4.98357683583769e-258	Cluster_7	Prr16
2.2212907248886e-261	0.385217266365985	0.145	0.022	4.77932912367032e-257	Cluster_7	Sema4g
2.04145693728278e-259	0.524152817432385	0.279	0.071	4.39239874625763e-255	Cluster_7	Dpysl3
2.57340158541766e-258	0.744845434837583	0.944	0.664	5.53693085118463e-254	Cluster_7	Rims1
3.84669457119381e-258	0.774061606143598	0.451	0.165	8.27654803938059e-254	Cluster_7	6330403K07Rik
3.55956233774598e-257	0.847680756419576	0.719	0.398	7.65875432589426e-253	Cluster_7	Osbpl6
2.28190969596074e-255	0.655953120660362	0.977	0.744	4.90975690182914e-251	Cluster_7	Ttc3
4.03966799205127e-254	0.695701662118078	0.339	0.105	8.6917496516975e-250	Cluster_7	Gprasp2
4.61021975029402e-254	0.616785102287252	0.303	0.084	9.91934881473261e-250	Cluster_7	Lnx1
1.68711412797361e-248	0.479216835898548	0.197	0.041	3.62999475774801e-244	Cluster_7	Ephb2
5.45253829792367e-247	0.419586349557351	0.141	0.022	1.17316814018126e-242	Cluster_7	Pnma3
2.61758265004184e-246	0.464048280734353	0.15	0.025	5.63199082983003e-242	Cluster_7	Stac
2.63507818241792e-245	0.849437818341572	0.789	0.472	5.66963421729039e-241	Cluster_7	Ly6h
2.79595492535571e-245	0.835297870457335	0.631	0.305	6.01577661739535e-241	Cluster_7	Nhs
5.74831225103003e-243	0.5880388945344	0.363	0.116	1.23680686393162e-238	Cluster_7	Frmd3
3.96986088134412e-241	0.347849517966494	0.131	0.019	8.5415526723e-237	Cluster_7	Shd
8.2552509307508e-241	0.598253817837402	0.976	0.786	1.77619979026034e-236	Cluster_7	Fgf12
1.33701996393387e-239	0.460575161664731	0.178	0.035	2.87673215440011e-235	Cluster_7	Tmem59l
6.18665921398998e-239	0.444571232452897	0.18	0.036	1.33112159648208e-234	Cluster_7	Adgra1
6.41346258092077e-239	0.699245265009705	0.408	0.146	1.37992060891091e-234	Cluster_7	Ank1
4.45336001768554e-235	0.574925320113534	0.33	0.101	9.5818494140522e-231	Cluster_7	Nrp2
3.5295767335948e-233	0.505718935647322	0.236	0.057	7.59423730000258e-229	Cluster_7	Tmem196
6.66784461742371e-232	0.61468712621267	0.25	0.066	1.43465344788489e-227	Cluster_7	Epha10
1.35139286788529e-231	1.41349194813411	0.76	0.478	2.90765689454199e-227	Cluster_7	Cdh18
2.83315978984783e-231	0.992597561074411	0.888	0.735	6.09582660383659e-227	Cluster_7	Asic2
2.7726944674699e-230	0.819675361956218	0.72	0.395	5.96572941620823e-226	Cluster_7	Astn2
2.35471762997154e-228	1.12718031162652	0.692	0.429	5.06641045264677e-224	Cluster_7	Sorcs3
6.24577611891096e-228	0.480119999181193	0.297	0.084	1.34384118974488e-223	Cluster_7	Vwc2l
6.93420781672673e-228	0.399428872220622	0.197	0.042	1.49196415384692e-223	Cluster_7	Kcnk10
1.61967555477994e-226	0.73200486762729	0.68	0.364	3.48489392366452e-222	Cluster_7	Dnajc6
3.05194054698823e-226	0.65358867040149	0.569	0.253	6.56655528089987e-222	Cluster_7	Nav1
1.33135141776794e-223	0.42880049759115	0.16	0.03	2.86453571046949e-219	Cluster_7	Ebf4
2.04053914307813e-223	0.538752977870355	0.374	0.126	4.39042402024689e-219	Cluster_7	Mtss1
5.44355427808623e-223	0.570343174747158	0.304	0.089	1.17123513847303e-218	Cluster_7	Sphkap
4.28779087788996e-221	0.702197941862595	0.554	0.252	9.22561085286804e-217	Cluster_7	Basp1
8.33899366452022e-218	0.635798458339316	0.547	0.237	1.79421787685817e-213	Cluster_7	Sobp
5.36625940804564e-217	0.387701774444768	0.143	0.025	1.1546043742351e-212	Cluster_7	Fxyd6
5.47602300541966e-217	0.366684194410124	0.112	0.016	1.17822110984609e-212	Cluster_7	AW551984
3.87529364400009e-216	0.423553065170957	0.128	0.021	8.33808180443058e-212	Cluster_7	Mkx
1.29710826062448e-215	0.326841812701285	0.118	0.018	2.79085813355962e-211	Cluster_7	Nenf
3.0949102713534e-214	0.716950952297525	0.442	0.179	6.65900893984398e-210	Cluster_7	Garnl3
1.24845486461958e-213	0.695435635590213	0.755	0.433	2.68617548671548e-209	Cluster_7	Plxna4
2.14585335736764e-213	0.771872858796997	0.5	0.221	4.61701808371222e-209	Cluster_7	Chl1
1.18532016762788e-211	0.740602385536915	0.768	0.463	2.55033487266815e-207	Cluster_7	Klhdc10
4.61617104540056e-210	0.59731046608716	0.369	0.13	9.93215362128384e-206	Cluster_7	Ccdc82
6.35516862518478e-210	0.724224294544155	0.679	0.378	1.36737808139476e-205	Cluster_7	Atp8a2
1.44130096830526e-209	0.577485938602714	0.931	0.716	3.10110316340559e-205	Cluster_7	Tmem178b
2.19964474836674e-209	0.427513661482965	0.155	0.03	4.73275564058588e-205	Cluster_7	Ptpru
2.65843670776604e-209	0.693138612752282	0.791	0.492	5.71989242042942e-205	Cluster_7	Rasgrf1
1.34345922632483e-208	0.545853088991007	0.225	0.057	2.89058687136051e-204	Cluster_7	Arhgap26
2.98801160409747e-207	0.635654126846925	0.28	0.084	6.42900576737611e-203	Cluster_7	Pcsk1n
1.87877820721655e-206	0.676554005165171	0.574	0.27	4.04237919064713e-202	Cluster_7	Nap1l5
2.40106360890704e-203	0.472278189508023	0.519	0.221	5.1661284609244e-199	Cluster_7	Kcnj3
1.43865976672991e-202	1.06686501069301	0.607	0.321	3.09542035409608e-198	Cluster_7	Pdzrn4
