Gene	cluster
Cnih3	Drd3-MSN
Dok5	Drd3-MSN
Rcsd1	Drd3-MSN
Pde1a	Drd3-MSN
Cntn5	Drd3-MSN
Trpc4	Drd3-MSN
Cntnap5c	Drd3-MSN
Rbms3	Drd3-MSN
Vav3	Drd3-MSN
Epha3	Drd3-MSN
Hpcal1	Drd3-MSN
AABR07047899.1	Drd3-MSN
Sv2c	Drd3-MSN
Bcl11b	Drd3-MSN
Foxp2	Drd3-MSN
Msra	Drd3-MSN
Sema3a	Drd3-MSN
Rims1	Drd3-MSN
Kcnh5	Drd3-MSN
Klhl29	Drd3-MSN
RGD1564053	Drd3-MSN
Stac	Drd3-MSN
AABR07059679.2	Drd3-MSN
Otof	Drd3-MSN
Tiparp	Drd3-MSN
Chrm4	Drd3-MSN
Ube2ql1	Drd3-MSN
AABR07041411.1	Drd3-MSN
Dner	Drd3-MSN
Pah	Drd3-MSN
Ptpro	Drd3-MSN
Cacng3	Drd3-MSN
Gpr149	Drd3-MSN
Tcerg1l	Drd3-MSN
Gabra3	Drd3-MSN
AABR07027979.1	Drd3-MSN
Fstl1	Drd3-MSN
Zfp804a	Drd3-MSN
Rgs12	Drd3-MSN
Phlda1	Drd3-MSN
Ntng1	Drd3-MSN
Pld5	Drd3-MSN
Syt6	Drd3-MSN
Lancl3	Drd3-MSN
Msi2	Drd3-MSN
Dclk1	Drd3-MSN
AABR07016674.1	Drd3-MSN
Tmem145	Drd3-MSN
Slco3a1	Drd3-MSN
Grm1	Drd3-MSN
Plcb1	Drd3-MSN
Fam49a	Drd3-MSN
Ptprz1	Drd3-MSN
Anxa11	Drd3-MSN
Cartpt	Drd3-MSN
Adra1a	Drd3-MSN
Spon1	Drd3-MSN
Sema5b	Drd3-MSN
Arl15	Drd3-MSN
Rph3a	Drd3-MSN
Etl4	Drd3-MSN
Olfm1	Drd3-MSN
Gnal	Drd3-MSN
Ptprr	Drd3-MSN
Vat1l	Drd3-MSN
Shisal1	Drd3-MSN
Adarb2	Drd3-MSN
Arid5b	Drd3-MSN
Mest	Drd3-MSN
Zdbf2	Drd3-MSN
Vstm2b	Drd3-MSN
Lrfn5	Drd3-MSN
Bcl11a	Drd3-MSN
Osbpl8	Drd3-MSN
Trak1	Drd3-MSN
Brinp2	Drd3-MSN
Gpr176	Drd3-MSN
Dgkg	Drd3-MSN
Nrp2	Drd3-MSN
Tomm70	Drd3-MSN
Atp2b4	Drd3-MSN
Snap25	Drd3-MSN
Cadm2	Drd3-MSN
Rbfox1	Drd3-MSN
Tox2	Drd3-MSN
AABR07024786.1	Drd3-MSN
AABR07033184.1	Drd3-MSN
Cacng2	Drd3-MSN
Dpp10	Drd3-MSN
Hcn1	Drd3-MSN
Chst15	Drd3-MSN
Mgat1	Drd3-MSN
Hs6st3	Drd3-MSN
Pcp4l1	Drd3-MSN
Slit2	Drd3-MSN
Kcnd3	Drd3-MSN
Sept6	Drd3-MSN
Pced1b	Drd3-MSN
Kcnip4	Drd3-MSN
Pid1	Drd3-MSN
Lmo4	Drd3-MSN
Asph	Drd3-MSN
Cux2	Drd3-MSN
Galnt18	Drd3-MSN
Mctp1	Drd3-MSN
Rreb1	Drd3-MSN
Cdh11	Drd3-MSN
Zfp618	Drd3-MSN
Crtac1	Drd3-MSN
Osbpl3	Drd3-MSN
Drd3	Drd3-MSN
Cabp1	Drd3-MSN
Nrcam	Drd3-MSN
LOC302192	Drd3-MSN
B3gnt2	Drd3-MSN
Rimbp2	Drd3-MSN
Rerg	Drd3-MSN
Tiam1	Drd3-MSN
Hlf	Drd3-MSN
Rgs8	Drd3-MSN
Ahi1	Drd3-MSN
Elovl2	Drd3-MSN
Zdhhc2	Drd3-MSN
Reep1	Drd3-MSN
Kcnh1	Drd3-MSN
AABR07021536.1	Drd3-MSN
Lrrc8c	Drd3-MSN
Plxna2	Drd3-MSN
Grm7	Drd3-MSN
Dcc	Drd3-MSN
Runx1t1	Drd3-MSN
LOC679342	Drd3-MSN
Arih1	Drd3-MSN
Camk1g	Drd3-MSN
Lin7a	Drd3-MSN
Galnt13	Drd3-MSN
Tac1	Drd3-MSN
Gad2	Drd3-MSN
Fam19a4	Drd3-MSN
Scn5a	Drd3-MSN
Fyn	Drd3-MSN
Epb41l3	Drd3-MSN
Flrt2	Drd3-MSN
Eml5	Drd3-MSN
Nav2	Drd3-MSN
Eda	Drd3-MSN
Syt4	Drd3-MSN
Arf4	Drd3-MSN
Npas2	Drd3-MSN
Snhg11	Drd3-MSN
Tmem132d	Drd3-MSN
Grik1	Drd3-MSN
Kcnk2	Drd3-MSN
Prkca	Drd3-MSN
Ppm1e	Drd3-MSN
Ngef	Drd3-MSN
Slc7a8	Drd3-MSN
Slc16a2	Drd3-MSN
Phyhipl	Drd3-MSN
Samd5	Drd3-MSN
Rgs9	Drd3-MSN
Frmd3	Drd3-MSN
Cdh8	Drd3-MSN
Thsd7a	Drd3-MSN
Rasgrf1	Drd3-MSN
Carmil1	Drd3-MSN
Nebl	Drd3-MSN
Cntnap5b	Drd3-MSN
Plekhh2	Drd3-MSN
Sgcd	Drd3-MSN
Wipf3	Drd3-MSN
Nedd4l	Drd3-MSN
Gad1	Drd3-MSN
Pknox2	Drd3-MSN
Sh3gl3	Drd3-MSN
Tmem200a	Drd3-MSN
Lrrtm4	Drd3-MSN
LOC304725	Drd3-MSN
LOC100361087	Drd3-MSN
Slco5a1	Drd3-MSN
Jarid2	Drd3-MSN
Cpeb3	Drd3-MSN
Fgf14	Drd3-MSN
Lamc1	Drd3-MSN
Cacna2d3	Drd3-MSN
AABR07060133.1	Drd3-MSN
Fstl5	Drd3-MSN
Acvr2a	Drd3-MSN
Pcsk2	Drd3-MSN
Ano6	Drd3-MSN
Cadps	Drd3-MSN
Tet3	Drd3-MSN
Rit2	Drd3-MSN
AABR07049085.1	Drd3-MSN
Peli1	Drd3-MSN
Ppm1l	Drd3-MSN
Cpne4	Drd3-MSN
Gabra2	Drd3-MSN
Hs3st5	Drd3-MSN
Nrdc	Drd3-MSN
Palm2	Drd3-MSN
AABR07035437.1	Drd3-MSN
Cntn3	Drd3-MSN
Cxcl14	Drd3-MSN
Car10	Drd3-MSN
Egr1	Drd3-MSN
Kcnj3	Drd3-MSN
Slc2a13	Drd3-MSN
Lgr6	Drd3-MSN
Peg3	Drd3-MSN
Iqsec3	Drd3-MSN
Rarb	Drd3-MSN
March3	Drd3-MSN
Nmnat2	Drd3-MSN
Grk3	Drd3-MSN
Tll1	Drd3-MSN
Ttc28	Drd3-MSN
AABR07017145.1	Drd3-MSN
Gng7	Drd3-MSN
Astn2	Drd3-MSN
Shank2	Drd3-MSN
Pbx3	Drd3-MSN
Sorbs1	Drd3-MSN
Slc7a14	Drd3-MSN
Mgll	Drd3-MSN
Gabrb2	Drd3-MSN
Tmem196	Drd3-MSN
Esrrg	Drd3-MSN
Phf21b	Drd3-MSN
Pde2a	Drd3-MSN
Kcnc1	Drd3-MSN
Kit	Pvalb-Interneuron
Gria4	Pvalb-Interneuron
Adcy8	Pvalb-Interneuron
Il1rapl2	Pvalb-Interneuron
Nrcam	Pvalb-Interneuron
Cadps	Pvalb-Interneuron
Galnt14	Pvalb-Interneuron
Tcf4	Pvalb-Interneuron
Elavl2	Pvalb-Interneuron
Snhg11	Pvalb-Interneuron
Thsd7a	Pvalb-Interneuron
Erbb4	Pvalb-Interneuron
Trim63	Pvalb-Interneuron
Xkr4	Pvalb-Interneuron
Crtac1	Pvalb-Interneuron
Dlgap1	Pvalb-Interneuron
Astn2	Pvalb-Interneuron
Grip1	Pvalb-Interneuron
Pip5k1b	Pvalb-Interneuron
Kcnip1	Pvalb-Interneuron
Col19a1	Pvalb-Interneuron
Egfr	Pvalb-Interneuron
Kcnc2	Pvalb-Interneuron
Kcnc1	Pvalb-Interneuron
Eya1	Pvalb-Interneuron
Nfib	Pvalb-Interneuron
Zmat4	Pvalb-Interneuron
Vsnl1	Pvalb-Interneuron
Adcy1	Pvalb-Interneuron
Pde3a	Pvalb-Interneuron
Dner	Pvalb-Interneuron
Cdk14	Pvalb-Interneuron
Vwc2	Pvalb-Interneuron
Cacna1g	Pvalb-Interneuron
Trhde	Pvalb-Interneuron
Pld5	Pvalb-Interneuron
AABR07017145.1	Pvalb-Interneuron
Cntnap4	Pvalb-Interneuron
Fstl5	Pvalb-Interneuron
AABR07027925.1	Pvalb-Interneuron
Cnr1	Pvalb-Interneuron
Mtus2	Pvalb-Interneuron
AABR07059679.2	Pvalb-Interneuron
Tmem178a	Pvalb-Interneuron
Ngf	Pvalb-Interneuron
Gpr176	Pvalb-Interneuron
Iqsec3	Pvalb-Interneuron
Lrrtm4	Pvalb-Interneuron
Cux2	Pvalb-Interneuron
Aff3	Pvalb-Interneuron
Moxd1	Pvalb-Interneuron
AABR07033184.1	Pvalb-Interneuron
Adra1b	Pvalb-Interneuron
Hapln4	Pvalb-Interneuron
Tmem145	Pvalb-Interneuron
Cdh13	Pvalb-Interneuron
Rims1	Pvalb-Interneuron
Lurap1l	Pvalb-Interneuron
Gad1	Pvalb-Interneuron
Mafb	Pvalb-Interneuron
Sidt1	Pvalb-Interneuron
Ppm1e	Pvalb-Interneuron
Mfsd4a	Pvalb-Interneuron
Sox6	Pvalb-Interneuron
Olfm1	Pvalb-Interneuron
AABR07032338.1	Pvalb-Interneuron
Nav2	Pvalb-Interneuron
Gad2	Pvalb-Interneuron
Ryr2	Pvalb-Interneuron
Nxph1	Pvalb-Interneuron
Srrm4	Pvalb-Interneuron
Myo16	Pvalb-Interneuron
Nol4	Pvalb-Interneuron
Gpc6	Pvalb-Interneuron
Chrna3	Pvalb-Interneuron
Cntn5	Pvalb-Interneuron
Lnx1	Pvalb-Interneuron
Flt3	Pvalb-Interneuron
Opn3	Pvalb-Interneuron
Lhx6	Pvalb-Interneuron
Etv1	Pvalb-Interneuron
Hcn1	Pvalb-Interneuron
AABR07066379.1	Pvalb-Interneuron
Nyap2	Pvalb-Interneuron
Zfp536	Pvalb-Interneuron
Igf1	Pvalb-Interneuron
Epha4	Pvalb-Interneuron
Grm1	Pvalb-Interneuron
MAST1	Pvalb-Interneuron
Kcnd3	Pvalb-Interneuron
Nmnat2	Pvalb-Interneuron
Lrfn5	Pvalb-Interneuron
Oxr1	Pvalb-Interneuron
Vstm2b	Pvalb-Interneuron
Zfp608	Pvalb-Interneuron
Osbpl3	Pvalb-Interneuron
Cpeb3	Pvalb-Interneuron
Ntrk2	Pvalb-Interneuron
Rbms3	Pvalb-Interneuron
Epha5	Pvalb-Interneuron
Rnf144b	Pvalb-Interneuron
Spire1	Pvalb-Interneuron
Igfbp7	Pvalb-Interneuron
Pam	Pvalb-Interneuron
Siah3	Pvalb-Interneuron
Klhl32	Pvalb-Interneuron
Gabbr2	Pvalb-Interneuron
Elavl4	Pvalb-Interneuron
Sphkap	Pvalb-Interneuron
Hs6st3	Pvalb-Interneuron
Olfm2	Pvalb-Interneuron
Megf11	Pvalb-Interneuron
Msi2	Pvalb-Interneuron
Tiam1	Pvalb-Interneuron
Plcb4	Pvalb-Interneuron
Sipa1l2	Pvalb-Interneuron
Sema5a	Pvalb-Interneuron
Pcdh15	Pvalb-Interneuron
Vwc2l	Pvalb-Interneuron
Lhx8	Pvalb-Interneuron
Dpf3	Pvalb-Interneuron
Slc6a17	Pvalb-Interneuron
AABR07003030.2	Pvalb-Interneuron
Trh	Pvalb-Interneuron
AABR07033882.1	Pvalb-Interneuron
Dync1i1	Pvalb-Interneuron
Asph	Pvalb-Interneuron
St18	Pvalb-Interneuron
Cacna2d2	Pvalb-Interneuron
Sh3rf3	Pvalb-Interneuron
Ptprg	Pvalb-Interneuron
Farp1	Pvalb-Interneuron
Tbc1d1	Pvalb-Interneuron
Erc2	Pvalb-Interneuron
Csmd1	Pvalb-Interneuron
Dlc1	Pvalb-Interneuron
Plekha7	Pvalb-Interneuron
Stmn2	Pvalb-Interneuron
Klhl29	Pvalb-Interneuron
Scg2	Pvalb-Interneuron
Ppargc1a	Pvalb-Interneuron
Dscaml1	Pvalb-Interneuron
Prox1	Pvalb-Interneuron
LOC302192	Pvalb-Interneuron
Efna5	Pvalb-Interneuron
Kcnq4	Pvalb-Interneuron
Dab1	Pvalb-Interneuron
Fbn2	Pvalb-Interneuron
Peg3	Pvalb-Interneuron
Grem2	Pvalb-Interneuron
Enah	Pvalb-Interneuron
Rit2	Pvalb-Interneuron
Spats2l	Pvalb-Interneuron
Galnt9	Pvalb-Interneuron
Zfp521	Pvalb-Interneuron
Fgf1	Pvalb-Interneuron
Epb41l3	Pvalb-Interneuron
Gna14	Pvalb-Interneuron
Opcml	Pvalb-Interneuron
Edil3	Pvalb-Interneuron
Grk3	Pvalb-Interneuron
Gls2	Pvalb-Interneuron
Plpp4	Pvalb-Interneuron
Rai2	Pvalb-Interneuron
Msra	Pvalb-Interneuron
Garnl3	Pvalb-Interneuron
Ankrd55	Pvalb-Interneuron
Fhod3	Pvalb-Interneuron
AABR07032496.1	Pvalb-Interneuron
LOC103690141	Pvalb-Interneuron
Khdrbs3	Pvalb-Interneuron
Rasgrf1	Pvalb-Interneuron
AABR07035946.1	Pvalb-Interneuron
Ablim3	Pvalb-Interneuron
Cacng2	Pvalb-Interneuron
Man2a1	Pvalb-Interneuron
Dlx1	Pvalb-Interneuron
Slc2a13	Pvalb-Interneuron
Plxnc1	Pvalb-Interneuron
Cdh7	Pvalb-Interneuron
Pdgfd	Pvalb-Interneuron
Clstn2	Pvalb-Interneuron
Snx7	Pvalb-Interneuron
Rassf5	Pvalb-Interneuron
Homer2	Pvalb-Interneuron
Rnf128	Pvalb-Interneuron
Slc7a1	Pvalb-Interneuron
Eml6	Pvalb-Interneuron
AABR07060620.1	Pvalb-Interneuron
AABR07068614.1	Pvalb-Interneuron
Pik3r3	Pvalb-Interneuron
AABR07049060.1	Pvalb-Interneuron
Nkain3	Pvalb-Interneuron
Robo2	Pvalb-Interneuron
Pitpnm3	Pvalb-Interneuron
Lypd6b	Pvalb-Interneuron
Cers6	Pvalb-Interneuron
Mob3b	Pvalb-Interneuron
Slc35f1	Pvalb-Interneuron
Lgi2	Pvalb-Interneuron
Ano6	Pvalb-Interneuron
St8sia1	Pvalb-Interneuron
Unc5c	Pvalb-Interneuron
Grb10	Pvalb-Interneuron
Ttc28	Pvalb-Interneuron
Fgf9	Pvalb-Interneuron
Lgr5	Pvalb-Interneuron
Parp8	Pvalb-Interneuron
Baalc	Pvalb-Interneuron
Tox2	Pvalb-Interneuron
Inpp4b	Pvalb-Interneuron
Carmil1	Pvalb-Interneuron
Sgpp2	Pvalb-Interneuron
Cdh12	Pvalb-Interneuron
Pknox2	Pvalb-Interneuron
Chsy3	Pvalb-Interneuron
LOC103694210	Pvalb-Interneuron
Cnnm1	Pvalb-Interneuron
Kcnab1	Pvalb-Interneuron
Ccdc136	Pvalb-Interneuron
Kcnj3	Pvalb-Interneuron
Slc8a3	Pvalb-Interneuron
Mical2	Pvalb-Interneuron
Igfbp4	Pvalb-Interneuron
Rgs17	Pvalb-Interneuron
Ttc39b	Pvalb-Interneuron
Prkg2	Pvalb-Interneuron
Crhbp	Pvalb-Interneuron
Irs1	Pvalb-Interneuron
Setbp1	Pvalb-Interneuron
Cntn3	Pvalb-Interneuron
Ptpru	Pvalb-Interneuron
Ahi1	Pvalb-Interneuron
March11	Pvalb-Interneuron
Slc24a3	Pvalb-Interneuron
Arhgef3	Pvalb-Interneuron
AABR07060487.1	Pvalb-Interneuron
Etl4	Pvalb-Interneuron
AABR07044668.1	Pvalb-Interneuron
Galnt10	Pvalb-Interneuron
Ptprm	Pvalb-Interneuron
Pcbp3	Pvalb-Interneuron
Adam19	Pvalb-Interneuron
Plppr1	Pvalb-Interneuron
AABR07024786.1	Pvalb-Interneuron
Dpp10	Pvalb-Interneuron
Zbtb16	Pvalb-Interneuron
Osbpl10	Pvalb-Interneuron
Dclk1	Pvalb-Interneuron
Atrnl1	Pvalb-Interneuron
Zfp385d	Pvalb-Interneuron
Ephb2	Pvalb-Interneuron
Calb2	Pvalb-Interneuron
Clvs2	Pvalb-Interneuron
Fmn1	Pvalb-Interneuron
Gfra2	Pvalb-Interneuron
Frmd3	Pvalb-Interneuron
Tmem196	Pvalb-Interneuron
Dgkg	Pvalb-Interneuron
Crabp1	Pvalb-Interneuron
Hapln1	Pvalb-Interneuron
Tmem255a	Pvalb-Interneuron
Gpc3	Pvalb-Interneuron
Ube2ql1	Pvalb-Interneuron
Cdc14b	Pvalb-Interneuron
Tnfaip8l3	Pvalb-Interneuron
Lancl3	Pvalb-Interneuron
Cited2	Pvalb-Interneuron
Abi3bp	Pvalb-Interneuron
Plekhh2	Pvalb-Interneuron
Mlip	Pvalb-Interneuron
Sox5	Pvalb-Interneuron
Spred2	Pvalb-Interneuron
Pde9a	Pvalb-Interneuron
Slc44a5	Pvalb-Interneuron
Hs3st5	Pvalb-Interneuron
Zdhhc2	Pvalb-Interneuron
Parm1	Pvalb-Interneuron
Fnbp1l	Pvalb-Interneuron
Kcnn2	Pvalb-Interneuron
Myo5b	Pvalb-Interneuron
Me3	Pvalb-Interneuron
St8sia4	Pvalb-Interneuron
Palm2	Pvalb-Interneuron
Dlgap2	Pvalb-Interneuron
AABR07033720.1	Pvalb-Interneuron
Gabrb2	Pvalb-Interneuron
Thsd7b	Pvalb-Interneuron
Cep112	Pvalb-Interneuron
Fam189a1	Pvalb-Interneuron
Pced1b	Pvalb-Interneuron
Sel1l3	Pvalb-Interneuron
Hcrtr2	Pvalb-Interneuron
Hs3st2	Pvalb-Interneuron
Plch1	Pvalb-Interneuron
Nell1	Pvalb-Interneuron
Epha10	Pvalb-Interneuron
Chrna7	Pvalb-Interneuron
Arx	Pvalb-Interneuron
Snap25	Pvalb-Interneuron
Dscam	Pvalb-Interneuron
Kcns3	Pvalb-Interneuron
Sertm1	Pvalb-Interneuron
Hdac9	Pvalb-Interneuron
Pak3	Pvalb-Interneuron
AABR07025368.1	Pvalb-Interneuron
Tead1	Pvalb-Interneuron
Ubash3b	Pvalb-Interneuron
Mef2c	Pvalb-Interneuron
Kcnh7	Pvalb-Interneuron
Gria3	Pvalb-Interneuron
Pde1c	Pvalb-Interneuron
Cemip	Pvalb-Interneuron
Ghr	Pvalb-Interneuron
Runx2	Pvalb-Interneuron
Sdk2	Pvalb-Interneuron
Ptchd4	Pvalb-Interneuron
Slc7a8	Pvalb-Interneuron
Grin2a	Pvalb-Interneuron
Tmem164	Pvalb-Interneuron
Kcnh1	Pvalb-Interneuron
Rab3b	Pvalb-Interneuron
Kirrel3	Pvalb-Interneuron
Nhs	Pvalb-Interneuron
Ppp1r14c	Pvalb-Interneuron
Slc9b1	Pvalb-Interneuron
Ephx4	Pvalb-Interneuron
Fam19a2	Pvalb-Interneuron
Tenm2	Pvalb-Interneuron
Cfap70	Pvalb-Interneuron
Cdh11	Pvalb-Interneuron
Akap12	Pvalb-Interneuron
AABR07058158.1	Pvalb-Interneuron
Sez6l	Pvalb-Interneuron
Me1	Pvalb-Interneuron
Hpcal1	Pvalb-Interneuron
Cabp1	Pvalb-Interneuron
Dcx	Pvalb-Interneuron
Gabra1	Pvalb-Interneuron
Syt4	Pvalb-Interneuron
Samd5	Pvalb-Interneuron
AABR07056953.1	Pvalb-Interneuron
Akain1	Pvalb-Interneuron
Lifr	Pvalb-Interneuron
Pde5a	Pvalb-Interneuron
Nrg1	Pvalb-Interneuron
Camk1g	Pvalb-Interneuron
Fgf13	Pvalb-Interneuron
Pcsk5	Pvalb-Interneuron
Klhl1	Pvalb-Interneuron
Unc5d	Pvalb-Interneuron
Ncald	Pvalb-Interneuron
Cpeb1	Pvalb-Interneuron
Rimbp2	Pvalb-Interneuron
Sst	Sst-Interneuron
Tacr1	Sst-Interneuron
Nell1	Sst-Interneuron
Sox6	Sst-Interneuron
Klhl32	Sst-Interneuron
Tox3	Sst-Interneuron
AABR07020966.1	Sst-Interneuron
Ndst4	Sst-Interneuron
Bcl11a	Sst-Interneuron
Chodl	Sst-Interneuron
Epb41l3	Sst-Interneuron
Ptprt	Sst-Interneuron
LOC103690302	Sst-Interneuron
Kcnk10	Sst-Interneuron
Nos1	Sst-Interneuron
Snhg11	Sst-Interneuron
AABR07066379.1	Sst-Interneuron
Galnt14	Sst-Interneuron
Igfbpl1	Sst-Interneuron
Tox	Sst-Interneuron
Epha5	Sst-Interneuron
Rftn1	Sst-Interneuron
Cntnap4	Sst-Interneuron
Fstl5	Sst-Interneuron
Ptchd4	Sst-Interneuron
Stk32b	Sst-Interneuron
Ptpru	Sst-Interneuron
Cpne8	Sst-Interneuron
Tox2	Sst-Interneuron
Grin2a	Sst-Interneuron
Lmo3	Sst-Interneuron
Zmat4	Sst-Interneuron
Rph3a	Sst-Interneuron
Prok2	Sst-Interneuron
Kcnc2	Sst-Interneuron
Nnat	Sst-Interneuron
Grk5	Sst-Interneuron
Lhx6	Sst-Interneuron
Elavl2	Sst-Interneuron
AABR07035946.1	Sst-Interneuron
Tmem255a	Sst-Interneuron
Gabbr2	Sst-Interneuron
Dach1	Sst-Interneuron
Cacna1g	Sst-Interneuron
MAST1	Sst-Interneuron
Ptprg	Sst-Interneuron
Tmem145	Sst-Interneuron
Unc5d	Sst-Interneuron
Vstm2b	Sst-Interneuron
Oxr1	Sst-Interneuron
Cntnap5b	Sst-Interneuron
AABR07033720.1	Sst-Interneuron
Fat3	Sst-Interneuron
Tbc1d1	Sst-Interneuron
Tent5a	Sst-Interneuron
Kcnmb2	Sst-Interneuron
Pamr1	Sst-Interneuron
Grik3	Sst-Interneuron
Pam	Sst-Interneuron
Klhl29	Sst-Interneuron
Sytl5	Sst-Interneuron
AABR07033184.1	Sst-Interneuron
RGD1305807	Sst-Interneuron
Rai2	Sst-Interneuron
Dscam	Sst-Interneuron
Igf1	Sst-Interneuron
Peg3	Sst-Interneuron
Pcdh15	Sst-Interneuron
Enah	Sst-Interneuron
Spats2l	Sst-Interneuron
Cadps	Sst-Interneuron
Scn9a	Sst-Interneuron
Gfra2	Sst-Interneuron
Rims1	Sst-Interneuron
Htr2c	Sst-Interneuron
LOC103694210	Sst-Interneuron
Rbms1	Sst-Interneuron
Alk	Sst-Interneuron
Stmn2	Sst-Interneuron
LOC302192	Sst-Interneuron
Slc44a5	Sst-Interneuron
AABR07050265.1	Sst-Interneuron
C1ql2	Sst-Interneuron
Fbn1	Sst-Interneuron
Col25a1	Sst-Interneuron
Dlgap1	Sst-Interneuron
Opcml	Sst-Interneuron
Btbd11	Sst-Interneuron
Samd5	Sst-Interneuron
AABR07006724.1	Sst-Interneuron
Gabrg1	Sst-Interneuron
Rarb	Sst-Interneuron
Eda	Sst-Interneuron
Dner	Sst-Interneuron
Gap43	Sst-Interneuron
Dscaml1	Sst-Interneuron
Ralyl	Sst-Interneuron
Ptprm	Sst-Interneuron
Vsnl1	Sst-Interneuron
Vgf	Sst-Interneuron
Ccdc136	Sst-Interneuron
Erc2	Sst-Interneuron
Irs1	Sst-Interneuron
Hcn1	Sst-Interneuron
Epha4	Sst-Interneuron
Fbxl21	Sst-Interneuron
Chsy3	Sst-Interneuron
Slc24a3	Sst-Interneuron
Mest	Sst-Interneuron
Ankrd55	Sst-Interneuron
Pnp	Sst-Interneuron
Pnoc	Sst-Interneuron
Cdh18	Sst-Interneuron
Grb10	Sst-Interneuron
Garnl3	Sst-Interneuron
Baiap3	Sst-Interneuron
Xkr4	Sst-Interneuron
Ahi1	Sst-Interneuron
Sfmbt2	Sst-Interneuron
AABR07025368.1	Sst-Interneuron
Adcy2	Sst-Interneuron
Shisa6	Sst-Interneuron
Slit1	Sst-Interneuron
Fam189a1	Sst-Interneuron
AABR07017145.1	Sst-Interneuron
AABR07068728.1	Sst-Interneuron
Zfp385d	Sst-Interneuron
Kcnd3	Sst-Interneuron
Fat4	Sst-Interneuron
Efna5	Sst-Interneuron
Lrrtm4	Sst-Interneuron
Plcb4	Sst-Interneuron
Hs3st2	Sst-Interneuron
Lypd6b	Sst-Interneuron
Nkain3	Sst-Interneuron
Grin3a	Sst-Interneuron
Olfm3	Sst-Interneuron
Hunk	Sst-Interneuron
Ryr3	Sst-Interneuron
Nmnat2	Sst-Interneuron
Rin2	Sst-Interneuron
AABR07040095.1	Sst-Interneuron
Iqsec3	Sst-Interneuron
AABR07033882.1	Sst-Interneuron
Frmd3	Sst-Interneuron
Rab3b	Sst-Interneuron
Gabra2	Sst-Interneuron
Ryr2	Sst-Interneuron
Astn2	Sst-Interneuron
Me1	Sst-Interneuron
Myo5b	Sst-Interneuron
Nyap2	Sst-Interneuron
Lrfn5	Sst-Interneuron
Fos	Sst-Interneuron
AABR07029596.1	Sst-Interneuron
Reln	Sst-Interneuron
Kcnip1	Sst-Interneuron
Olfm2	Sst-Interneuron
Vwc2l	Sst-Interneuron
Cntn5	Sst-Interneuron
Asic2	Sst-Interneuron
Nav2	Sst-Interneuron
Pip5k1b	Sst-Interneuron
Kcnc1	Sst-Interneuron
AABR07055162.1	Sst-Interneuron
Rbms3	Sst-Interneuron
Pitpnm3	Sst-Interneuron
Gpc6	Sst-Interneuron
AABR07001068.1	Sst-Interneuron
Cacna2d2	Sst-Interneuron
Tbc1d9	Sst-Interneuron
Atp2b4	Sst-Interneuron
Plcxd3	Sst-Interneuron
Hpse	Sst-Interneuron
Dync1i1	Sst-Interneuron
Synpr	Sst-Interneuron
Cdh11	Sst-Interneuron
Mt-co2	Sst-Interneuron
Ntn1	Sst-Interneuron
Rasgef1b	Sst-Interneuron
Mt-nd2	Sst-Interneuron
Galnt18	Sst-Interneuron
Ppm1e	Sst-Interneuron
AABR07007642.1	Sst-Interneuron
Scg3	Sst-Interneuron
Pik3r3	Sst-Interneuron
Shisal1	Sst-Interneuron
Trpc4	Sst-Interneuron
Mpp6	Sst-Interneuron
Vat1l	Sst-Interneuron
Asph	Sst-Interneuron
Ntrk2	Sst-Interneuron
Shc3	Sst-Interneuron
AABR07054096.1	Sst-Interneuron
Sntg2	Sst-Interneuron
Nrcam	Sst-Interneuron
Mt-co1	Sst-Interneuron
Hhip	Sst-Interneuron
Mfsd4a	Sst-Interneuron
St8sia2	Sst-Interneuron
Scg2	Sst-Interneuron
Cdh13	Sst-Interneuron
Gls2	Sst-Interneuron
AABR07044668.1	Sst-Interneuron
Fgf14	Sst-Interneuron
Brinp2	Sst-Interneuron
Ppp1r14c	Sst-Interneuron
Mt-co3	Sst-Interneuron
Fhod3	Sst-Interneuron
Cdh4	Sst-Interneuron
Mt-nd4	Sst-Interneuron
Pid1	Sst-Interneuron
Parp8	Sst-Interneuron
Trpc3	Sst-Interneuron
Farp1	Sst-Interneuron
Ddah1	Sst-Interneuron
Gng4	Sst-Interneuron
Sidt1	Sst-Interneuron
Cdk14	Sst-Interneuron
Bcl2	Sst-Interneuron
Clmp	Sst-Interneuron
Slc8a3	Sst-Interneuron
Spire1	Sst-Interneuron
Homer2	Sst-Interneuron
Ece1	Sst-Interneuron
Eml6	Sst-Interneuron
Man1a1	Sst-Interneuron
Far2	Sst-Interneuron
Dlc1	Sst-Interneuron
Sh3rf3	Sst-Interneuron
Pak3	Sst-Interneuron
Grip1	Sst-Interneuron
Lnx1	Sst-Interneuron
Plekha7	Sst-Interneuron
AY172581.24	Sst-Interneuron
Pcp4	Sst-Interneuron
Potec	Sst-Interneuron
Cdc42ep3	Sst-Interneuron
Plcb1	Sst-Interneuron
Grm1	Sst-Interneuron
Pde8b	Sst-Interneuron
Hs6st2	Sst-Interneuron
Robo2	Sst-Interneuron
Cacng2	Sst-Interneuron
Cacna1c	Sst-Interneuron
Ptpro	Sst-Interneuron
Dclk1	Sst-Interneuron
Aff3	Sst-Interneuron
Syndig1	Sst-Interneuron
Mt-nd1	Sst-Interneuron
